Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits
3715.716,,,s,6.93E-08,2.76E-09,2.76E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3722.13,,,s,6.92E-08,2.79E-09,2.79E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3728.296,,,s,7.08E-08,2.84E-09,2.84E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3734.92,,,s,6.29E-08,2.57E-09,2.57E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3741.339,,,s,7.25E-08,2.94E-09,2.94E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3747.493,,,s,7.08E-08,2.84E-09,2.84E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3753.853,,,s,6.98E-08,2.78E-09,2.78E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3760.046,,,s,7.45E-08,3.03E-09,3.03E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3765.839,,,s,7.90E-08,3.17E-09,3.17E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3771.748,,,s,6.89E-08,2.77E-09,2.77E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3777.787,,,s,7.48E-08,3.00E-09,3.00E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3783.995,,,s,7.18E-08,2.86E-09,2.86E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3790.018,,,s,7.33E-08,2.94E-09,2.94E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3796.286,,,s,6.84E-08,2.74E-09,2.74E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3802.889,,,s,6.80E-08,2.72E-09,2.72E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3808.821,,,s,7.77E-08,3.09E-09,3.09E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3814.986,,,s,6.86E-08,2.75E-09,2.75E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3821.441,,,s,6.80E-08,2.73E-09,2.73E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3827.985,,,s,6.52E-08,2.63E-09,2.63E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3834.698,,,s,6.88E-08,2.75E-09,2.75E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3841.061,,,s,7.22E-08,2.90E-09,2.90E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3846.992,,,s,7.61E-08,3.04E-09,3.04E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3853.346,,,s,6.70E-08,2.68E-09,2.68E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3859.461,,,s,7.18E-08,2.85E-09,2.85E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3865.962,,,s,6.93E-08,2.76E-09,2.76E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3872.34,,,s,6.96E-08,2.78E-09,2.78E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3878.74,,,s,6.87E-08,2.78E-09,2.78E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3885.034,,,s,7.02E-08,2.82E-09,2.82E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3891.514,,,s,6.99E-08,2.79E-09,2.79E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3897.982,,,s,6.71E-08,2.71E-09,2.71E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3904.656,,,s,6.63E-08,2.64E-09,2.64E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3911.158,,,s,6.70E-08,2.70E-09,2.70E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3918.004,,,s,6.58E-08,2.65E-09,2.65E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3924.474,,,s,6.93E-08,2.79E-09,2.79E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3931.181,,,s,6.45E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3937.826,,,s,6.53E-08,2.65E-09,2.65E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3944.684,,,s,6.43E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3951.358,,,s,6.80E-08,2.72E-09,2.72E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3957.868,,,s,6.83E-08,2.73E-09,2.73E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3964.543,,,s,6.46E-08,2.60E-09,2.60E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3971.313,,,s,6.70E-08,2.66E-09,2.66E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3978.162,,,s,6.29E-08,2.51E-09,2.51E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3984.863,,,s,6.85E-08,2.75E-09,2.75E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3991.815,,,s,6.18E-08,2.49E-09,2.49E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
3998.683,,,s,6.45E-08,2.57E-09,2.57E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4005.307,,,s,6.92E-08,2.77E-09,2.77E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4012.134,,,s,6.02E-08,2.46E-09,2.46E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4019.056,,,s,6.67E-08,2.66E-09,2.66E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4025.765,,,s,6.68E-08,2.68E-09,2.68E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4032.458,,,s,6.38E-08,2.56E-09,2.56E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4039.443,,,s,6.29E-08,2.53E-09,2.53E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4046.528,,,s,6.24E-08,2.51E-09,2.51E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4053.406,,,s,6.44E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4060.247,,,s,6.48E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4067.133,,,s,6.56E-08,2.64E-09,2.64E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4073.709,,,s,6.72E-08,2.71E-09,2.71E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4080.534,,,s,6.23E-08,2.52E-09,2.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4087.444,,,s,6.37E-08,2.62E-09,2.62E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4094.472,,,s,6.36E-08,2.57E-09,2.57E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4101.156,,,s,6.35E-08,2.54E-09,2.54E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4108.454,,,s,6.23E-08,2.48E-09,2.48E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4115.336,,,s,6.29E-08,2.53E-09,2.53E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4122.429,,,s,6.25E-08,2.52E-09,2.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4129.324,,,s,6.42E-08,2.58E-09,2.58E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4136.092,,,s,6.74E-08,2.72E-09,2.72E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4143.349,,,s,5.55E-08,2.24E-09,2.24E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4150.966,,,s,6.04E-08,2.42E-09,2.42E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4157.985,,,s,6.36E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4164.985,,,s,6.49E-08,2.59E-09,2.59E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4172.019,,,s,5.82E-08,2.37E-09,2.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4179.361,,,s,5.96E-08,2.39E-09,2.39E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4186.642,,,s,6.15E-08,2.48E-09,2.48E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4194.074,,,s,5.87E-08,2.39E-09,2.39E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4201.213,,,s,6.38E-08,2.54E-09,2.54E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4208.459,,,s,5.97E-08,2.38E-09,2.38E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4215.996,,,s,6.12E-08,2.42E-09,2.42E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4223.24,,,s,6.10E-08,2.46E-09,2.46E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4230.531,,,s,5.84E-08,2.39E-09,2.39E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4238.071,,,s,6.02E-08,2.40E-09,2.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4245.361,,,s,5.91E-08,2.34E-09,2.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4252.651,,,s,6.31E-08,2.52E-09,2.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4259.685,,,s,6.29E-08,2.51E-09,2.51E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4266.863,,,s,6.39E-08,2.55E-09,2.55E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4273.805,,,s,6.21E-08,2.49E-09,2.49E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4281.207,,,s,5.73E-08,2.31E-09,2.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4288.909,,,s,5.57E-08,2.26E-09,2.26E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4296.666,,,s,5.98E-08,2.40E-09,2.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4304.396,,,s,5.62E-08,2.27E-09,2.27E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4312.017,,,s,5.76E-08,2.34E-09,2.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4319.39,,,s,5.98E-08,2.40E-09,2.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4326.891,,,s,5.72E-08,2.30E-09,2.30E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4334.727,,,s,5.80E-08,2.33E-09,2.33E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4341.998,,,s,5.90E-08,2.37E-09,2.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4349.63,,,s,5.66E-08,2.31E-09,2.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4357.437,,,s,5.69E-08,2.31E-09,2.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4365.218,,,s,5.80E-08,2.34E-09,2.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4372.788,,,s,5.79E-08,2.33E-09,2.33E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4380.312,,,s,5.86E-08,2.36E-09,2.36E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4387.909,,,s,5.91E-08,2.38E-09,2.38E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4395.831,,,s,5.55E-08,2.23E-09,2.23E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4403.542,,,s,5.61E-08,2.26E-09,2.26E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4411.519,,,s,5.44E-08,2.20E-09,2.20E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4419.209,,,s,5.90E-08,2.34E-09,2.34E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4426.819,,,s,5.83E-08,2.36E-09,2.36E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4434.098,,,s,6.27E-08,2.52E-09,2.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4441.237,,,s,5.99E-08,2.41E-09,2.41E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4448.81,,,s,5.76E-08,2.32E-09,2.32E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4456.536,,,s,5.67E-08,2.27E-09,2.27E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4464.58,,,s,5.49E-08,2.24E-09,2.24E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4472.465,,,s,5.51E-08,2.22E-09,2.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4480.301,,,s,5.39E-08,2.24E-09,2.24E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4487.94,,,s,5.89E-08,2.40E-09,2.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4495.682,,,s,5.99E-08,2.37E-09,2.37E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4503.336,,,s,5.59E-08,2.23E-09,2.23E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4511.075,,,s,5.72E-08,2.31E-09,2.31E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4519.07,,,s,5.54E-08,2.22E-09,2.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
4527.405,,,s,5.25E-08,2.12E-09,2.12E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
11089.98864,,,s,0.313347511,0.023088298,0.023088298,mJy,Spectral Flux,6.29E+14,,,Hz
11323.44144,,,s,1.247458909,0.080426648,0.080426648,mJy,Spectral Flux,4.81E+14,,,Hz
11548.51344,,,s,3.104747234,0.085787336,0.085787336,mJy,Spectral Flux,3.94E+14,,,Hz
11779.37424,,,s,5.754747182,0.212012721,0.212012721,mJy,Spectral Flux,3.29E+14,,,Hz
12433.85424,,,s,0.304807921,0.019651693,0.019651693,mJy,Spectral Flux,6.29E+14,,,Hz
12660.48144,,,s,1.137696046,0.052392839,0.052392839,mJy,Spectral Flux,4.81E+14,,,Hz
12892.81104,,,s,2.805603204,0.077521681,0.077521681,mJy,Spectral Flux,3.94E+14,,,Hz
13118.14224,,,s,5.395432317,0.24846884,0.24846884,mJy,Spectral Flux,3.29E+14,,,Hz
13785.40944,,,s,0.231220454,0.021296191,0.021296191,mJy,Spectral Flux,6.29E+14,,,Hz
14018.77584,,,s,1.076530278,0.049576051,0.049576051,mJy,Spectral Flux,4.81E+14,,,Hz
14244.10704,,,s,2.654766012,0.097805194,0.097805194,mJy,Spectral Flux,3.94E+14,,,Hz
14477.04144,,,s,5.058552351,0.279545934,0.279545934,mJy,Spectral Flux,3.29E+14,,,Hz
14807.26224,,,s,0.242117538,0.024529834,0.024529834,mJy,Spectral Flux,6.29E+14,,,Hz
15040.11024,,,s,1.000060442,0.046054485,0.046054485,mJy,Spectral Flux,4.81E+14,,,Hz
15265.44144,,,s,2.48900775,0.091698434,0.091698434,mJy,Spectral Flux,3.94E+14,,,Hz
15500.10384,,,s,4.742706495,0.305773588,0.305773588,mJy,Spectral Flux,3.29E+14,,,Hz
16166.42064,,,s,0.207026647,0.030508574,0.030508574,mJy,Spectral Flux,6.29E+14,,,Hz
16391.75184,,,s,0.920505206,0.042390831,0.042390831,mJy,Spectral Flux,4.81E+14,,,Hz
16623.04464,,,s,2.355191628,0.108460583,0.108460583,mJy,Spectral Flux,3.94E+14,,,Hz
16847.77104,,,s,4.6992251,0.259688776,0.259688776,mJy,Spectral Flux,3.29E+14,,,Hz
21615.001,,,s,5.17E-09,2.69E-10,2.69E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21624.512,,,s,4.90E-09,2.46E-10,2.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21633.536,,,s,5.01E-09,2.65E-10,2.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21642.666,,,s,5.14E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21651.746,,,s,5.19E-09,2.65E-10,2.65E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21660.794,,,s,5.01E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21670.07,,,s,4.99E-09,2.62E-10,2.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21679.191,,,s,4.86E-09,2.55E-10,2.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21688.74,,,s,5.09E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21697.647,,,s,5.07E-09,2.75E-10,2.75E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21706.77,,,s,5.09E-09,2.71E-10,2.71E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21715.764,,,s,5.47E-09,2.76E-10,2.76E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21724.669,,,s,4.98E-09,2.51E-10,2.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21734.041,,,s,5.04E-09,2.56E-10,2.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21743.529,,,s,5.10E-09,2.64E-10,2.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21752.189,,,s,4.88E-09,2.61E-10,2.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21761.313,,,s,5.44E-09,2.80E-10,2.80E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21770.271,,,s,4.86E-09,2.55E-10,2.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21779.69,,,s,5.13E-09,2.60E-10,2.60E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21789.104,,,s,4.81E-09,2.47E-10,2.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21798.732,,,s,5.01E-09,2.54E-10,2.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21807.866,,,s,5.26E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21816.782,,,s,5.17E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21826.134,,,s,4.85E-09,2.59E-10,2.59E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21836.148,,,s,4.25E-09,2.25E-10,2.25E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21846.166,,,s,4.82E-09,2.49E-10,2.49E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21855.898,,,s,4.89E-09,2.50E-10,2.50E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21864.861,,,s,5.38E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21873.742,,,s,5.03E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21883.046,,,s,4.74E-09,2.52E-10,2.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21892.701,,,s,5.09E-09,2.55E-10,2.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21901.747,,,s,5.06E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21911.317,,,s,4.64E-09,2.53E-10,2.53E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21920.272,,,s,5.23E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21929.382,,,s,4.92E-09,2.57E-10,2.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21938.866,,,s,4.75E-09,2.47E-10,2.47E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21948.716,,,s,4.68E-09,2.46E-10,2.46E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21958.237,,,s,5.23E-09,2.69E-10,2.69E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21966.546,,,s,5.51E-09,2.77E-10,2.77E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21975.506,,,s,5.26E-09,2.67E-10,2.67E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21984.167,,,s,5.16E-09,2.68E-10,2.68E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
21993.423,,,s,5.03E-09,2.57E-10,2.57E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22002.164,,,s,5.52E-09,2.83E-10,2.83E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22010.826,,,s,5.27E-09,2.76E-10,2.76E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22020.433,,,s,4.66E-09,2.42E-10,2.42E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22030.138,,,s,4.53E-09,2.38E-10,2.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22039.968,,,s,5.16E-09,2.64E-10,2.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22048.696,,,s,5.34E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22057.666,,,s,4.91E-09,2.52E-10,2.52E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22066.865,,,s,5.15E-09,2.66E-10,2.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22076.117,,,s,5.08E-09,2.64E-10,2.64E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22085.052,,,s,5.09E-09,2.62E-10,2.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
22094.017,,,s,5.24E-09,2.72E-10,2.72E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25492.636,,,s,4.11E-09,2.21E-10,2.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25504.572,,,s,4.12E-09,2.38E-10,2.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25516.959,,,s,3.68E-09,2.35E-10,2.35E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25530.191,,,s,3.83E-09,2.62E-10,2.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25543.135,,,s,3.94E-09,2.56E-10,2.56E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25555.346,,,s,4.49E-09,2.75E-10,2.75E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25567.362,,,s,3.97E-09,2.41E-10,2.41E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25579.559,,,s,4.04E-09,2.28E-10,2.28E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25592.031,,,s,3.73E-09,2.14E-10,2.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25604.782,,,s,3.94E-09,2.22E-10,2.22E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25617.478,,,s,3.78E-09,2.11E-10,2.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25630.526,,,s,3.74E-09,2.20E-10,2.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25642.902,,,s,3.97E-09,2.22E-10,2.22E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25665.299,,,s,3.62E-09,2.17E-10,2.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25688.395,,,s,3.91E-09,2.31E-10,2.31E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25700.466,,,s,3.82E-09,2.16E-10,2.16E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25713.329,,,s,3.87E-09,2.17E-10,2.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25726.924,,,s,3.50E-09,2.07E-10,2.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
25739.668,,,s,3.92E-09,2.45E-10,2.45E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
