Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits
792.098,2.04,6.13192872e-10,1.18994168e-10,1,Integrated,cgs
796.701,2.145,6.79093896e-10,1.308160624e-10,1,Integrated,cgs
800.884,2.354,5.45637028e-10,1.0553794e-10,1,Integrated,cgs
805.002,1.618,9.56938756e-10,1.777729088e-10,1,Integrated,cgs
808.536,2.248,6.21219816e-10,1.154923516e-10,1,Integrated,cgs
812.901,2.11,7.309629e-10,1.363045552e-10,1,Integrated,cgs
816.775,2.157,6.21988056e-10,1.190773552e-10,1,Integrated,cgs
820.861,1.827,6.33941172e-10,1.204019484e-10,1,Integrated,cgs
825.946,2.464,5.28006308e-10,1.042667744e-10,1,Integrated,cgs
830.798,2.119,6.53819576e-10,1.24741612e-10,1,Integrated,cgs
834.949,1.834,7.80215232e-10,1.503452276e-10,1,Integrated,cgs
839.089,2.31,6.27683508e-10,1.18858562e-10,1,Integrated,cgs
844.292,2.893,4.91192092e-10,9.57104432e-11,1,Integrated,cgs
849.332,2.204,6.49962468e-10,1.257066844e-10,1,Integrated,cgs
853.559,2.001,7.6484112e-10,1.468691356e-10,1,Integrated,cgs
857.103,1.706,7.46021956e-10,1.422550396e-10,1,Integrated,cgs
860.858,1.53,7.9682202e-10,1.505214572e-10,1,Integrated,cgs
865.255,2.371,5.19648788e-10,1.013901812e-10,1,Integrated,cgs
870.708,2.613,5.87326464e-10,1.1162663e-10,1,Integrated,cgs
875.531,2.68,5.52361844e-10,1.065196964e-10,1,Integrated,cgs
880.236,2.404,6.22657356e-10,1.188657788e-10,1,Integrated,cgs
885.357,2.994,5.14446872e-10,1.00111954e-10,1,Integrated,cgs
890.183,2.212,6.27867808e-10,1.1983186e-10,1,Integrated,cgs
894.86,2.292,6.8668046e-10,1.321432164e-10,1,Integrated,cgs
899.586,2.947,4.9140782e-10,9.63596836e-11,1,Integrated,cgs
904.781,2.623,5.67097308e-10,1.08549208e-10,1,Integrated,cgs
909.195,2.095,7.37246948e-10,1.391155376e-10,1,Integrated,cgs
914.264,3.305,4.4127628e-10,8.65231464e-11,1,Integrated,cgs
919.711,2.618,6.25981352e-10,1.18018542e-10,1,Integrated,cgs
925.002,3.385,4.70569504e-10,8.9610346e-11,1,Integrated,cgs
930.124,2.58,5.43678016e-10,1.03605118e-10,1,Integrated,cgs
935.729,3.053,4.81741964e-10,9.26901348e-11,1,Integrated,cgs
940.856,2.329,5.76522992e-10,1.120120304e-10,1,Integrated,cgs
945.625,2.27,5.79090388e-10,1.133013156e-10,1,Integrated,cgs
950.08,2.016,6.17870212e-10,1.179230164e-10,1,Integrated,cgs
954.94,2.332,6.18956612e-10,1.164637096e-10,1,Integrated,cgs
960.133,2.916,4.48288992e-10,8.53106852e-11,1,Integrated,cgs
965.626,2.135,7.1637992e-10,1.339608024e-10,1,Integrated,cgs
969.913,2.447,5.6623556e-10,1.09121314e-10,1,Integrated,cgs
975.411,3.083,4.65610088e-10,8.81293112e-11,1,Integrated,cgs
