Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits
49075.2,,,s,0.071431334,0.002631628,0.002631628,mJy,Spectral Flux,4.56E+14,,,Hz
49334.4,,,s,0.068028166,0.002255625,0.002255625,mJy,Spectral Flux,4.56E+14,,,Hz
49593.6,,,s,0.066174209,0.002986486,0.002986486,mJy,Spectral Flux,4.56E+14,,,Hz
49852.8,,,s,0.067590983,0.002552397,0.002552397,mJy,Spectral Flux,4.56E+14,,,Hz
50112,,,s,0.067590983,0.003299441,0.003299441,mJy,Spectral Flux,4.56E+14,,,Hz
50371.2,,,s,0.066540914,0.002574031,0.002574031,mJy,Spectral Flux,4.56E+14,,,Hz
50630.4,,,s,0.067590983,0.002303383,0.002303383,mJy,Spectral Flux,4.56E+14,,,Hz
50889.6,,,s,0.066174209,0.002986486,0.002986486,mJy,Spectral Flux,4.56E+14,,,Hz
51148.8,,,s,0.068216394,0.002764503,0.002764503,mJy,Spectral Flux,4.56E+14,,,Hz
51408,,,s,0.0639571,0.00282752,0.00282752,mJy,Spectral Flux,4.56E+14,,,Hz
51667.2,,,s,0.065748941,0.003027851,0.003027851,mJy,Spectral Flux,4.56E+14,,,Hz
51926.4,,,s,0.066540914,0.002880463,0.002880463,mJy,Spectral Flux,4.56E+14,,,Hz
52099.2,,,s,0.065870166,0.001213373,0.001213373,mJy,Spectral Flux,4.56E+14,,,Hz
52185.6,,,s,0.063195879,0.003259511,0.003259511,mJy,Spectral Flux,4.56E+14,,,Hz
52444.8,,,s,0.065627938,0.00108802,0.00108802,mJy,Spectral Flux,4.56E+14,,,Hz
52444.8,,,s,0.067156609,0.003587504,0.003587504,mJy,Spectral Flux,4.56E+14,,,Hz
52704,,,s,0.064966394,0.00095738,0.00095738,mJy,Spectral Flux,4.56E+14,,,Hz
52704,,,s,0.066971305,0.003824337,0.003824337,mJy,Spectral Flux,4.56E+14,,,Hz
53049.6,,,s,0.064966394,0.003650012,0.003650012,mJy,Spectral Flux,4.56E+14,,,Hz
53308.8,,,s,0.067590983,0.003735216,0.003735216,mJy,Spectral Flux,4.56E+14,,,Hz
53568,,,s,0.061814272,0.003814514,0.003814514,mJy,Spectral Flux,4.56E+14,,,Hz
53827.2,,,s,0.057264934,0.00374475,0.00374475,mJy,Spectral Flux,4.56E+14,,,Hz
54086.4,,,s,0.062386233,0.00350505,0.00350505,mJy,Spectral Flux,4.56E+14,,,Hz
54345.6,,,s,0.060686035,0.002906483,0.002906483,mJy,Spectral Flux,4.56E+14,,,Hz
54604.8,,,s,0.054536688,0.003666801,0.003666801,mJy,Spectral Flux,4.56E+14,,,Hz
54864,,,s,0.05957839,0.003457045,0.003457045,mJy,Spectral Flux,4.56E+14,,,Hz
55123.2,,,s,0.056375286,0.002959643,0.002959643,mJy,Spectral Flux,4.56E+14,,,Hz
55382.4,,,s,0.059250055,0.003656278,0.003656278,mJy,Spectral Flux,4.56E+14,,,Hz
55641.6,,,s,0.057954713,0.002562157,0.002562157,mJy,Spectral Flux,4.56E+14,,,Hz
55900.8,,,s,0.055346321,0.004078068,0.004078068,mJy,Spectral Flux,4.56E+14,,,Hz
56160,,,s,0.053837981,0.00262809,0.00262809,mJy,Spectral Flux,4.56E+14,,,Hz
56160,,,s,0.060910023,0.000953703,0.000953703,mJy,Spectral Flux,4.56E+14,,,Hz
56419.2,,,s,0.060686035,0.002068074,0.002068074,mJy,Spectral Flux,4.56E+14,,,Hz
56505.6,,,s,0.060910023,0.000897603,0.000897603,mJy,Spectral Flux,4.56E+14,,,Hz
56678.4,,,s,0.059250055,0.002401138,0.002401138,mJy,Spectral Flux,4.56E+14,,,Hz
56764.8,,,s,0.058977826,0.000977771,0.000977771,mJy,Spectral Flux,4.56E+14,,,Hz
56937.6,,,s,0.054186208,0.002694996,0.002694996,mJy,Spectral Flux,4.56E+14,,,Hz
57196.8,,,s,0.058706848,0.002541337,0.002541337,mJy,Spectral Flux,4.56E+14,,,Hz
57456,,,s,0.053541281,0.000838327,0.000838327,mJy,Spectral Flux,4.56E+14,,,Hz
57456,,,s,0.054036693,0.002787099,0.002787099,mJy,Spectral Flux,4.56E+14,,,Hz
57715.2,,,s,0.053442746,0.000886007,0.000886007,mJy,Spectral Flux,4.56E+14,,,Hz
57715.2,,,s,0.052370746,0.003376467,0.003376467,mJy,Spectral Flux,4.56E+14,,,Hz
57974.4,,,s,0.05689692,0.003615876,0.003615876,mJy,Spectral Flux,4.56E+14,,,Hz
58060.8,,,s,0.052904031,0.000974528,0.000974528,mJy,Spectral Flux,4.56E+14,,,Hz
58233.6,,,s,0.063780624,0.003994601,0.003994601,mJy,Spectral Flux,4.56E+14,,,Hz
58492.8,,,s,0.060910023,0.00549782,0.00549782,mJy,Spectral Flux,4.56E+14,,,Hz
58752,,,s,0.054186208,0.0054399,0.0054399,mJy,Spectral Flux,4.56E+14,,,Hz
59011.2,,,s,0.050013674,0.008660088,0.008660088,mJy,Spectral Flux,4.56E+14,,,Hz
63936,,,s,0.052467305,0.001304753,0.001304753,mJy,Spectral Flux,4.56E+14,,,Hz
64195.2,,,s,0.053541281,0.001380774,0.001380774,mJy,Spectral Flux,4.56E+14,,,Hz
64540.8,,,s,0.052660959,0.001406574,0.001406574,mJy,Spectral Flux,4.56E+14,,,Hz
5011.2,,,s,0.493738428,0.006821248,0.006821248,mJy,Spectral Flux,3.72E+14,,,Hz
5270.4,,,s,0.471082455,0.00433883,0.00433883,mJy,Spectral Flux,3.72E+14,,,Hz
5616,,,s,0.453624946,0.002506824,0.002506824,mJy,Spectral Flux,3.72E+14,,,Hz
6048,,,s,0.418308732,0.001926383,0.001926383,mJy,Spectral Flux,3.72E+14,,,Hz
6739.2,,,s,0.392551761,0.001446214,0.001446214,mJy,Spectral Flux,3.72E+14,,,Hz
7344,,,s,0.367364283,0.00203013,0.00203013,mJy,Spectral Flux,3.72E+14,,,Hz
7948.8,,,s,0.34474417,0.001587606,0.001587606,mJy,Spectral Flux,3.72E+14,,,Hz
8985.6,,,s,0.324710947,0.006579536,0.006579536,mJy,Spectral Flux,3.72E+14,,,Hz
9244.8,,,s,0.31095456,0.003723197,0.003723197,mJy,Spectral Flux,3.72E+14,,,Hz
9504,,,s,0.293424876,0.002972797,0.002972797,mJy,Spectral Flux,3.72E+14,,,Hz
10022.4,,,s,0.286217992,0.001845316,0.001845316,mJy,Spectral Flux,3.72E+14,,,Hz
10713.6,,,s,0.272581847,0.001506343,0.001506343,mJy,Spectral Flux,3.72E+14,,,Hz
11232,,,s,0.264178172,0.00170322,0.00170322,mJy,Spectral Flux,3.72E+14,,,Hz
11923.2,,,s,0.247455397,0.001595404,0.001595404,mJy,Spectral Flux,3.72E+14,,,Hz
12960,,,s,0.235449043,0.006288841,0.006288841,mJy,Spectral Flux,3.72E+14,,,Hz
13219.2,,,s,0.223407079,0.003498014,0.003498014,mJy,Spectral Flux,3.72E+14,,,Hz
13478.4,,,s,0.219733832,0.002428588,0.002428588,mJy,Spectral Flux,3.72E+14,,,Hz
13996.8,,,s,0.21315569,0.001766913,0.001766913,mJy,Spectral Flux,3.72E+14,,,Hz
14688,,,s,0.206393934,0.001330671,0.001330671,mJy,Spectral Flux,3.72E+14,,,Hz
15206.4,,,s,0.196379853,0.001808725,0.001808725,mJy,Spectral Flux,3.72E+14,,,Hz
15897.6,,,s,0.190150263,0.001401079,0.001401079,mJy,Spectral Flux,3.72E+14,,,Hz
17020.8,,,s,0.196560809,0.003801823,0.003801823,mJy,Spectral Flux,3.72E+14,,,Hz
17280,,,s,0.174862599,0.002737925,0.002737925,mJy,Spectral Flux,3.72E+14,,,Hz
17798.4,,,s,0.167763288,0.001699673,0.001699673,mJy,Spectral Flux,3.72E+14,,,Hz
18489.6,,,s,0.162441477,0.001645755,0.001645755,mJy,Spectral Flux,3.72E+14,,,Hz
19008,,,s,0.161397547,0.001783832,0.001783832,mJy,Spectral Flux,3.72E+14,,,Hz
19699.2,,,s,0.155702982,0.00129067,0.00129067,mJy,Spectral Flux,3.72E+14,,,Hz
20563.2,,,s,0.166378395,0.006742567,0.006742567,mJy,Spectral Flux,3.72E+14,,,Hz
20736,,,s,0.159623537,0.003528449,0.003528449,mJy,Spectral Flux,3.72E+14,,,Hz
21081.6,,,s,0.149932896,0.002623773,0.002623773,mJy,Spectral Flux,3.72E+14,,,Hz
21600,,,s,0.139796703,0.00154509,0.00154509,mJy,Spectral Flux,3.72E+14,,,Hz
22291.2,,,s,0.137751688,0.001649362,0.001649362,mJy,Spectral Flux,3.72E+14,,,Hz
49334.4,,,s,0.057530339,0.000900786,0.000900786,mJy,Spectral Flux,3.72E+14,,,Hz
49680,,,s,0.058276966,0.000805126,0.000805126,mJy,Spectral Flux,3.72E+14,,,Hz
50025.6,,,s,0.056480292,0.000728284,0.000728284,mJy,Spectral Flux,3.72E+14,,,Hz
53049.6,,,s,0.055756683,0.001027076,0.001027076,mJy,Spectral Flux,3.72E+14,,,Hz
53395.2,,,s,0.057213291,0.000790431,0.000790431,mJy,Spectral Flux,3.72E+14,,,Hz
53654.4,,,s,0.056740993,0.000679385,0.000679385,mJy,Spectral Flux,3.72E+14,,,Hz
58406.4,,,s,0.04896626,0.000631394,0.000631394,mJy,Spectral Flux,3.72E+14,,,Hz
58665.6,,,s,0.050850699,0.000562023,0.000562023,mJy,Spectral Flux,3.72E+14,,,Hz
59011.2,,,s,0.050384497,0.000649682,0.000649682,mJy,Spectral Flux,3.72E+14,,,Hz
64886.4,,,s,0.043601048,0.000562213,0.000562213,mJy,Spectral Flux,3.72E+14,,,Hz
65145.6,,,s,0.04340072,0.00055963,0.00055963,mJy,Spectral Flux,3.72E+14,,,Hz
65491.2,,,s,0.041600345,0.000651361,0.000651361,mJy,Spectral Flux,3.72E+14,,,Hz
850.747,,,s,6.11E-10,9.48E-11,9.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
853.762,,,s,7.94E-10,1.18E-10,1.18E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
857.433,,,s,6.60E-10,9.83E-11,9.83E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
860.457,,,s,9.06E-10,1.38E-10,1.38E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
863.261,,,s,8.03E-10,1.20E-10,1.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
866.418,,,s,7.70E-10,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
869.571,,,s,6.62E-10,1.03E-10,1.03E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
873.327,,,s,5.65E-10,8.59E-11,8.59E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
877.002,,,s,7.60E-10,1.16E-10,1.16E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
880.022,,,s,8.46E-10,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
883.423,,,s,6.47E-10,9.65E-11,9.65E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
886.387,,,s,7.70E-10,1.20E-10,1.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
890.271,,,s,5.59E-10,8.34E-11,8.34E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
894.023,,,s,6.62E-10,1.01E-10,1.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
897.283,,,s,8.24E-10,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
900.339,,,s,8.08E-10,1.20E-10,1.20E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
903.216,,,s,8.93E-10,1.33E-10,1.33E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
906.001,,,s,7.72E-10,1.17E-10,1.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
909.278,,,s,6.87E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
912.478,,,s,7.15E-10,1.07E-10,1.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
916.199,,,s,6.43E-10,9.59E-11,9.59E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
920.201,,,s,6.13E-10,9.14E-11,9.14E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
923.249,,,s,8.66E-10,1.29E-10,1.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
926.296,,,s,7.86E-10,1.17E-10,1.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
929.241,,,s,7.54E-10,1.12E-10,1.12E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
932.094,,,s,1.01E-09,1.54E-10,1.54E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
935.416,,,s,5.70E-10,8.49E-11,8.49E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
939.281,,,s,6.05E-10,9.60E-11,9.60E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
942.892,,,s,6.44E-10,9.60E-11,9.60E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
946.759,,,s,6.25E-10,9.91E-11,9.91E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
950.136,,,s,6.10E-10,9.88E-11,9.88E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
953.512,,,s,7.71E-10,1.17E-10,1.17E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
956.994,,,s,6.85E-10,1.02E-10,1.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
960.519,,,s,6.44E-10,1.00E-10,1.00E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
964.282,,,s,6.12E-10,9.31E-11,9.31E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
968.065,,,s,6.58E-10,9.80E-11,9.80E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
971.368,,,s,8.13E-10,1.21E-10,1.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
974.472,,,s,6.79E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
977.777,,,s,7.01E-10,1.07E-10,1.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
980.927,,,s,8.12E-10,1.21E-10,1.21E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
984.244,,,s,4.78E-10,8.84E-11,8.84E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
987.508,,,s,7.59E-10,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
990.31,,,s,7.71E-10,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
993.396,,,s,8.44E-10,1.26E-10,1.26E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
996.418,,,s,7.06E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1000.235,,,s,5.86E-10,8.74E-11,8.74E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1004.241,,,s,6.25E-10,9.32E-11,9.32E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1007.996,,,s,6.45E-10,9.62E-11,9.62E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1011.744,,,s,5.97E-10,8.90E-11,8.90E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1015.393,,,s,6.90E-10,1.09E-10,1.09E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1018.421,,,s,8.83E-10,1.37E-10,1.37E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1021.803,,,s,5.27E-10,7.86E-11,7.86E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1025.956,,,s,6.15E-10,9.36E-11,9.36E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1029.444,,,s,8.06E-10,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1032.531,,,s,7.69E-10,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1035.647,,,s,6.27E-10,9.74E-11,9.74E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1039.652,,,s,4.64E-10,9.00E-11,9.00E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1042.889,,,s,6.65E-10,1.03E-10,1.03E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1046.191,,,s,7.74E-10,1.15E-10,1.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1049.11,,,s,6.68E-10,1.04E-10,1.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1052.681,,,s,7.02E-10,1.07E-10,1.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1056.371,,,s,6.23E-10,9.48E-11,9.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1059.97,,,s,6.97E-10,1.04E-10,1.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1063.208,,,s,7.46E-10,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1066.827,,,s,5.33E-10,7.95E-11,7.95E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1070.955,,,s,6.60E-10,9.84E-11,9.84E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1074.4,,,s,8.49E-10,1.29E-10,1.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1077.355,,,s,7.17E-10,1.09E-10,1.09E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1080.542,,,s,6.47E-10,9.64E-11,9.64E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1084.251,,,s,6.78E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1087.692,,,s,6.65E-10,1.03E-10,1.03E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1091.572,,,s,5.42E-10,8.09E-11,8.09E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1095.56,,,s,7.09E-10,1.06E-10,1.06E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1099.032,,,s,7.40E-10,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1102.237,,,s,6.52E-10,9.72E-11,9.72E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1105.792,,,s,7.32E-10,1.09E-10,1.09E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1109.612,,,s,5.61E-10,8.54E-11,8.54E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1113.433,,,s,6.32E-10,9.62E-11,9.62E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1117.037,,,s,7.47E-10,1.11E-10,1.11E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1120.47,,,s,5.16E-10,8.18E-11,8.18E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1125.039,,,s,6.12E-10,9.12E-11,9.12E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1128.631,,,s,6.55E-10,9.77E-11,9.77E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1131.941,,,s,6.72E-10,1.00E-10,1.00E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1135.869,,,s,6.13E-10,9.52E-11,9.52E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1139.588,,,s,6.57E-10,1.00E-10,1.00E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1142.686,,,s,7.51E-10,1.14E-10,1.14E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1146.28,,,s,6.63E-10,1.01E-10,1.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1149.802,,,s,4.49E-10,8.72E-11,8.72E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1153.401,,,s,5.63E-10,8.57E-11,8.57E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1157.899,,,s,5.01E-10,7.46E-11,7.46E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1162.244,,,s,5.90E-10,8.97E-11,8.97E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1166.331,,,s,5.45E-10,8.46E-11,8.46E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1171.033,,,s,5.09E-10,7.90E-11,7.90E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1175.258,,,s,5.82E-10,9.22E-11,9.22E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1179.266,,,s,5.73E-10,9.08E-11,9.08E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1182.835,,,s,5.68E-10,8.64E-11,8.64E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1186.711,,,s,7.43E-10,1.13E-10,1.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1190.209,,,s,6.55E-10,9.76E-11,9.76E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1194.096,,,s,6.45E-10,1.02E-10,1.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1197.465,,,s,5.94E-10,9.03E-11,9.03E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1201.396,,,s,6.36E-10,9.48E-11,9.48E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1205.185,,,s,6.28E-10,9.56E-11,9.56E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1209.048,,,s,4.83E-10,7.50E-11,7.50E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1213.618,,,s,6.26E-10,9.24E-11,9.24E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1217.536,,,s,5.10E-10,7.76E-11,7.76E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1222.03,,,s,6.20E-10,9.24E-11,9.24E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1225.966,,,s,5.86E-10,8.74E-11,8.74E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1230.063,,,s,6.84E-10,1.02E-10,1.02E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1233.669,,,s,5.60E-10,8.34E-11,8.34E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1237.865,,,s,4.59E-10,8.18E-11,8.18E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1241.332,,,s,4.47E-10,8.40E-11,8.40E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1245.842,,,s,6.00E-10,9.31E-11,9.31E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1249.89,,,s,4.73E-10,7.19E-11,7.19E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1254.537,,,s,6.20E-10,9.24E-11,9.24E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1258.408,,,s,5.86E-10,8.73E-11,8.73E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1261.7,,,s,8.24E-10,1.23E-10,1.23E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1265.436,,,s,5.74E-10,8.56E-11,8.56E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1269.111,,,s,7.53E-10,1.12E-10,1.12E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1272.848,,,s,5.18E-10,7.72E-11,7.72E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1277.229,,,s,5.26E-10,8.00E-11,8.00E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1281.779,,,s,5.65E-10,8.59E-11,8.59E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1285.515,,,s,4.86E-10,8.88E-11,8.88E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1288.871,,,s,7.19E-10,1.07E-10,1.07E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1292.742,,,s,5.80E-10,9.01E-11,9.01E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1296.582,,,s,6.57E-10,9.80E-11,9.80E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1299.559,,,s,6.91E-10,1.05E-10,1.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1303.286,,,s,4.32E-10,9.02E-11,9.02E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1306.579,,,s,4.55E-10,7.90E-11,7.90E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1310.546,,,s,6.06E-10,9.22E-11,9.22E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1314.623,,,s,6.19E-10,9.41E-11,9.41E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1318.484,,,s,5.68E-10,9.01E-11,9.01E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1322.895,,,s,3.83E-10,7.21E-11,7.21E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
1326.443,,,s,5.74E-10,8.91E-11,8.91E-11,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
