Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits,,
271.669,,,seconds,1.78E-09,2.71E-10,2.71E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
272.952,,,seconds,1.86E-09,2.77E-10,2.77E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
274.123,,,seconds,1.61E-09,2.41E-10,2.41E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
275.536,,,seconds,1.59E-09,2.47E-10,2.47E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
277.165,,,seconds,1.53E-09,2.33E-10,2.33E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
278.447,,,seconds,1.90E-09,2.82E-10,2.82E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
279.726,,,seconds,1.99E-09,2.97E-10,2.97E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
281.071,,,seconds,1.65E-09,2.47E-10,2.47E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
282.364,,,seconds,1.78E-09,2.71E-10,2.71E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
283.563,,,seconds,1.82E-09,2.71E-10,2.71E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
285.133,,,seconds,1.46E-09,2.18E-10,2.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
286.834,,,seconds,1.29E-09,1.93E-10,1.93E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
288.58,,,seconds,1.46E-09,2.18E-10,2.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
289.955,,,seconds,1.99E-09,3.05E-10,3.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
291.302,,,seconds,1.35E-09,2.14E-10,2.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
292.987,,,seconds,1.42E-09,2.17E-10,2.17E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
294.784,,,seconds,1.22E-09,1.90E-10,1.90E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
296.559,,,seconds,1.16E-09,1.80E-10,1.80E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
298.646,,,seconds,1.24E-09,1.84E-10,1.84E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
300.316,,,seconds,1.53E-09,2.33E-10,2.33E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
301.848,,,seconds,1.53E-09,2.28E-10,2.28E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
303.418,,,seconds,1.23E-09,1.91E-10,1.91E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
305.351,,,seconds,1.41E-09,2.14E-10,2.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
306.703,,,seconds,1.79E-09,2.74E-10,2.74E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
308.132,,,seconds,1.45E-09,2.21E-10,2.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
309.909,,,seconds,1.45E-09,2.16E-10,2.16E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
311.387,,,seconds,1.55E-09,2.41E-10,2.41E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
312.891,,,seconds,1.44E-09,2.18E-10,2.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
314.418,,,seconds,1.68E-09,2.51E-10,2.51E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
315.867,,,seconds,1.34E-09,2.09E-10,2.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
317.651,,,seconds,1.46E-09,2.24E-10,2.24E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
319.257,,,seconds,1.38E-09,2.12E-10,2.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
320.724,,,seconds,1.68E-09,2.51E-10,2.51E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
322.235,,,seconds,1.59E-09,2.43E-10,2.43E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
323.857,,,seconds,1.29E-09,1.97E-10,1.97E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
325.61,,,seconds,1.30E-09,1.94E-10,1.94E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
327.692,,,seconds,1.05E-09,1.56E-10,1.56E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
329.474,,,seconds,1.44E-09,2.28E-10,2.28E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
331.175,,,seconds,1.25E-09,1.86E-10,1.86E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
333.002,,,seconds,1.45E-09,2.17E-10,2.17E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
334.58,,,seconds,1.45E-09,2.21E-10,2.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
336.298,,,seconds,1.32E-09,2.10E-10,2.10E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
338.153,,,seconds,1.25E-09,1.86E-10,1.86E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
340.077,,,seconds,1.11E-09,1.76E-10,1.76E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
341.972,,,seconds,1.38E-09,2.08E-10,2.08E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
343.726,,,seconds,1.24E-09,1.84E-10,1.84E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
345.637,,,seconds,1.21E-09,1.84E-10,1.84E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
347.679,,,seconds,1.19E-09,1.86E-10,1.86E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
349.294,,,seconds,1.31E-09,2.05E-10,2.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
351.329,,,seconds,1.14E-09,1.70E-10,1.70E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
353.461,,,seconds,1.02E-09,1.55E-10,1.55E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
355.409,,,seconds,1.35E-09,2.10E-10,2.10E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
357.278,,,seconds,1.14E-09,1.70E-10,1.70E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
359.353,,,seconds,1.08E-09,1.64E-10,1.64E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
361.325,,,seconds,1.44E-09,2.14E-10,2.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
363.24,,,seconds,1.08E-09,1.60E-10,1.60E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
365.383,,,seconds,1.22E-09,1.82E-10,1.82E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
367.22,,,seconds,1.12E-09,1.71E-10,1.71E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
369.923,,,seconds,9.02E-10,1.37E-10,1.37E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
372.279,,,seconds,9.97E-10,1.49E-10,1.49E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
374.652,,,seconds,9.92E-10,1.51E-10,1.51E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
376.909,,,seconds,1.16E-09,1.82E-10,1.82E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
378.737,,,seconds,1.31E-09,1.99E-10,1.99E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
380.778,,,seconds,1.12E-09,1.67E-10,1.67E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
382.751,,,seconds,1.14E-09,1.71E-10,1.71E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
385.187,,,seconds,9.25E-10,1.38E-10,1.38E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
387.474,,,seconds,1.02E-09,1.59E-10,1.59E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
389.627,,,seconds,1.11E-09,1.65E-10,1.65E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
391.848,,,seconds,1.07E-09,1.60E-10,1.60E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
394.023,,,seconds,1.01E-09,1.51E-10,1.51E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
396.613,,,seconds,7.53E-10,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
399.113,,,seconds,1.10E-09,1.64E-10,1.64E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
401.059,,,seconds,1.46E-09,2.17E-10,2.17E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
402.777,,,seconds,1.22E-09,1.94E-10,1.94E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
404.778,,,seconds,1.06E-09,1.59E-10,1.59E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
407.432,,,seconds,8.84E-10,1.35E-10,1.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
409.595,,,seconds,1.26E-09,1.89E-10,1.89E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
411.691,,,seconds,9.58E-10,1.46E-10,1.46E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
413.948,,,seconds,1.20E-09,1.76E-10,1.76E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
416.094,,,seconds,8.63E-10,1.34E-10,1.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
418.654,,,seconds,9.51E-10,1.42E-10,1.42E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
420.868,,,seconds,1.11E-09,1.65E-10,1.65E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
423.296,,,seconds,9.51E-10,1.45E-10,1.45E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
425.6,,,seconds,1.04E-09,1.63E-10,1.63E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
428.175,,,seconds,8.37E-10,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
431.026,,,seconds,8.27E-10,1.29E-10,1.29E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
433.766,,,seconds,7.91E-10,1.18E-10,1.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
436.278,,,seconds,1.05E-09,1.57E-10,1.57E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
438.451,,,seconds,1.27E-09,1.90E-10,1.90E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
440.421,,,seconds,1.25E-09,1.90E-10,1.90E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
442.679,,,seconds,7.13E-10,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
445.666,,,seconds,1.17E-09,1.74E-10,1.74E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
447.703,,,seconds,9.94E-10,1.48E-10,1.48E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
450.56,,,seconds,7.77E-10,1.21E-10,1.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
453.146,,,seconds,1.01E-09,1.53E-10,1.53E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
455.327,,,seconds,1.03E-09,1.56E-10,1.56E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
457.862,,,seconds,9.18E-10,1.42E-10,1.42E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
460.46,,,seconds,7.46E-10,1.19E-10,1.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
462.815,,,seconds,1.33E-09,2.02E-10,2.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
464.965,,,seconds,9.54E-10,1.48E-10,1.48E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
467.068,,,seconds,1.13E-09,1.72E-10,1.72E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
469.56,,,seconds,8.14E-10,1.21E-10,1.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
472.261,,,seconds,9.33E-10,1.40E-10,1.40E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
474.849,,,seconds,9.66E-10,1.46E-10,1.46E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
477.785,,,seconds,6.82E-10,1.02E-10,1.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
480.817,,,seconds,8.71E-10,1.30E-10,1.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
483.707,,,seconds,7.51E-10,1.12E-10,1.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
486.529,,,seconds,9.71E-10,1.45E-10,1.45E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
489.028,,,seconds,8.71E-10,1.36E-10,1.36E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
491.523,,,seconds,8.76E-10,1.33E-10,1.33E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
494.528,,,seconds,7.34E-10,1.12E-10,1.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
497.302,,,seconds,7.94E-10,1.18E-10,1.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
500.232,,,seconds,8.04E-10,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
503.169,,,seconds,7.92E-10,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
506.623,,,seconds,6.73E-10,1.05E-10,1.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
509.683,,,seconds,7.73E-10,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
512.716,,,seconds,8.11E-10,1.21E-10,1.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
516.212,,,seconds,6.54E-10,9.75E-11,9.75E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
519.303,,,seconds,8.07E-10,1.23E-10,1.23E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
522.065,,,seconds,7.43E-10,1.11E-10,1.11E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
525.582,,,seconds,6.13E-10,1.04E-10,1.04E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
528.588,,,seconds,8.14E-10,1.21E-10,1.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
531.702,,,seconds,7.56E-10,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
534.922,,,seconds,7.76E-10,1.16E-10,1.16E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
537.463,,,seconds,9.35E-10,1.40E-10,1.40E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
540.111,,,seconds,8.02E-10,1.22E-10,1.22E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
543.15,,,seconds,7.69E-10,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
546.448,,,seconds,7.34E-10,1.12E-10,1.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
549.9,,,seconds,5.55E-10,9.44E-11,9.44E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
553.097,,,seconds,8.55E-10,1.27E-10,1.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
556.108,,,seconds,7.22E-10,1.08E-10,1.08E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
559.101,,,seconds,7.45E-10,1.27E-10,1.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
562.939,,,seconds,5.24E-10,8.04E-11,8.04E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
567.178,,,seconds,6.24E-10,9.51E-11,9.51E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
570.462,,,seconds,6.82E-10,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
573.814,,,seconds,7.68E-10,1.14E-10,1.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
577.447,,,seconds,5.97E-10,9.09E-11,9.09E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
580.646,,,seconds,7.84E-10,1.19E-10,1.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
583.923,,,seconds,6.57E-10,1.02E-10,1.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
587.032,,,seconds,6.97E-10,1.04E-10,1.04E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
590.318,,,seconds,8.88E-10,1.35E-10,1.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
593.548,,,seconds,6.58E-10,1.00E-10,1.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
3840.158,,,seconds,9.01E-11,1.98E-11,1.98E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
3888.575,,,seconds,5.36E-11,1.21E-11,1.21E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
3954.512,,,seconds,6.21E-11,1.37E-11,1.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4005.046,,,seconds,7.43E-11,1.67E-11,1.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4066.846,,,seconds,4.23E-11,9.35E-12,9.35E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4141.561,,,seconds,5.86E-11,1.31E-11,1.31E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4187.075,,,seconds,9.56E-11,2.01E-11,2.01E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4228.449,,,seconds,7.00E-11,1.57E-11,1.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4280.102,,,seconds,7.00E-11,1.57E-11,1.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4319.983,,,seconds,1.03E-10,2.29E-11,2.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4359.735,,,seconds,7.28E-11,1.52E-11,1.52E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4404.6,,,seconds,8.30E-11,1.86E-11,1.86E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4445.02,,,seconds,9.45E-11,2.08E-11,2.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4492.95,,,seconds,5.07E-11,1.14E-11,1.14E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4556.651,,,seconds,7.79E-11,1.70E-11,1.70E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4595.278,,,seconds,7.72E-11,1.74E-11,1.74E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4641.423,,,seconds,7.35E-11,1.61E-11,1.61E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4700.52,,,seconds,6.08E-11,1.34E-11,1.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4752.811,,,seconds,6.73E-11,1.46E-11,1.46E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4798.117,,,seconds,7.79E-11,1.75E-11,1.75E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4849.52,,,seconds,6.35E-11,1.42E-11,1.42E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4900.527,,,seconds,4.98E-11,1.12E-11,1.12E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
4968.1,,,seconds,5.63E-11,1.26E-11,1.26E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5029.802,,,seconds,6.12E-11,1.34E-11,1.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5083.168,,,seconds,7.76E-11,1.65E-11,1.65E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5143.831,,,seconds,5.21E-11,1.15E-11,1.15E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5200.8,,,seconds,7.05E-11,1.59E-11,1.59E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5244.422,,,seconds,7.46E-11,1.68E-11,1.68E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5295.701,,,seconds,6.08E-11,1.33E-11,1.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5355.393,,,seconds,5.22E-11,1.14E-11,1.14E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5407.909,,,seconds,9.60E-11,2.16E-11,2.16E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5457.117,,,seconds,5.91E-11,1.29E-11,1.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5499.299,,,seconds,8.97E-11,2.02E-11,2.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5551.187,,,seconds,5.36E-11,1.20E-11,1.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5623.919,,,seconds,5.43E-11,1.19E-11,1.19E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5685.07,,,seconds,5.57E-11,1.25E-11,1.25E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5744.177,,,seconds,7.31E-11,1.60E-11,1.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5783.991,,,seconds,6.09E-11,1.37E-11,1.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5844.094,,,seconds,6.06E-11,1.34E-11,1.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5906.842,,,seconds,4.94E-11,1.11E-11,1.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5960.772,,,seconds,9.52E-11,2.14E-11,2.14E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6001.344,,,seconds,6.70E-11,1.46E-11,1.46E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6061.295,,,seconds,4.94E-11,1.11E-11,1.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6120.976,,,seconds,7.03E-11,1.55E-11,1.55E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6187.218,,,seconds,4.83E-11,1.06E-11,1.06E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6280.656,,,seconds,3.89E-11,7.45E-12,7.45E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
9562.488,,,seconds,5.67E-11,1.27E-11,1.27E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
9606.99,,,seconds,4.18E-11,9.36E-12,9.36E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
9665.276,,,seconds,3.11E-11,7.01E-12,7.01E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
9718.309,,,seconds,3.38E-11,7.62E-12,7.62E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
9775.985,,,seconds,5.07E-11,1.14E-11,1.14E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
9822.744,,,seconds,4.54E-11,1.02E-11,1.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
9875.026,,,seconds,3.27E-11,7.20E-12,7.20E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
9946.198,,,seconds,3.40E-11,7.47E-12,7.47E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10006.342,,,seconds,3.65E-11,7.80E-12,7.80E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10072.869,,,seconds,2.82E-11,6.21E-12,6.21E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10129.009,,,seconds,4.52E-11,1.02E-11,1.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
10178.528,,,seconds,3.19E-11,7.16E-12,7.16E-12,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
