Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Wave,WaveLower,WaveUpper,WaveUnits
309,,,s,1.445439771,0.163109188,0.163109188,mJy,Spectral Flux,8.35084E+14,,,Hz
319,,,s,1.106623784,0.14279476,0.14279476,mJy,Spectral Flux,8.35084E+14,,,Hz
329,,,s,1.148153621,0.148153621,0.148153621,mJy,Spectral Flux,8.35084E+14,,,Hz
339,,,s,1.169499391,0.141483093,0.141483093,mJy,Spectral Flux,8.35084E+14,,,Hz
349,,,s,1.037528416,0.133878942,0.133878942,mJy,Spectral Flux,8.35084E+14,,,Hz
359,,,s,1.047128548,0.135117709,0.135117709,mJy,Spectral Flux,8.35084E+14,,,Hz
369,,,s,0.73790423,0.118463155,0.118463155,mJy,Spectral Flux,8.35084E+14,,,Hz
379,,,s,0.946237161,0.12965479,0.12965479,mJy,Spectral Flux,8.35084E+14,,,Hz
389,,,s,0.937562007,0.128466108,0.128466108,mJy,Spectral Flux,8.35084E+14,,,Hz
399,,,s,0.72443596,0.116300959,0.116300959,mJy,Spectral Flux,8.35084E+14,,,Hz
409,,,s,1.018591388,0.131435376,0.131435376,mJy,Spectral Flux,8.35084E+14,,,Hz
419,,,s,0.648634434,0.109123811,0.109123811,mJy,Spectral Flux,8.35084E+14,,,Hz
429,,,s,0.717794291,0.115234705,0.115234705,mJy,Spectral Flux,8.35084E+14,,,Hz
439,,,s,0.809095899,0.123607673,0.123607673,mJy,Spectral Flux,8.35084E+14,,,Hz
449,,,s,0.549540874,0.100795484,0.100795484,mJy,Spectral Flux,8.35084E+14,,,Hz
459,,,s,0.73790423,0.112731537,0.112731537,mJy,Spectral Flux,8.35084E+14,,,Hz
469,,,s,0.772680585,0.118044411,0.118044411,mJy,Spectral Flux,8.35084E+14,,,Hz
479,,,s,0.87096359,0.126231616,0.126231616,mJy,Spectral Flux,8.35084E+14,,,Hz
489,,,s,0.575439937,0.105545829,0.105545829,mJy,Spectral Flux,8.35084E+14,,,Hz
499,,,s,0.625172693,0.105176696,0.105176696,mJy,Spectral Flux,8.35084E+14,,,Hz
509,,,s,0.672976656,0.108039681,0.108039681,mJy,Spectral Flux,8.35084E+14,,,Hz
519,,,s,0.809095899,0.117264928,0.117264928,mJy,Spectral Flux,8.35084E+14,,,Hz
529,,,s,0.440554864,0.090609696,0.090609696,mJy,Spectral Flux,8.35084E+14,,,Hz
539,,,s,0.704693069,0.113131435,0.113131435,mJy,Spectral Flux,8.35084E+14,,,Hz
549,,,s,0.666806769,0.112181056,0.112181056,mJy,Spectral Flux,8.35084E+14,,,Hz
709,,,s,0.539510623,0.130249963,0.130249963,mJy,Spectral Flux,8.35084E+14,,,Hz
719,,,s,0.483058802,0.092217906,0.092217906,mJy,Spectral Flux,8.35084E+14,,,Hz
729,,,s,0.436515832,0.126059873,0.126059873,mJy,Spectral Flux,8.35084E+14,,,Hz
1120,,,s,0.394457302,0.063326181,0.063326181,mJy,Spectral Flux,8.35084E+14,,,Hz
1470,,,s,0.35318317,0.059418205,0.059418205,mJy,Spectral Flux,8.35084E+14,,,Hz
1640,,,s,0.293764965,0.056080937,0.056080937,mJy,Spectral Flux,8.35084E+14,,,Hz
1990,,,s,0.125892541,0.04038587,0.04038587,mJy,Spectral Flux,8.35084E+14,,,Hz
2160,,,s,0.220800473,0.050192234,0.050192234,mJy,Spectral Flux,8.35084E+14,,,Hz
5770,,,s,0.226986485,0.045016399,0.045016399,mJy,Spectral Flux,8.35084E+14,,,Hz
6240,,,s,0.081658237,0.013109414,0.013109414,mJy,Spectral Flux,8.35084E+14,,,Hz
30000,,,s,0.035974934,0.00893535,0.00893535,mJy,Spectral Flux,8.35084E+14,,,Hz
30300,,,s,0.029376497,0.008483535,0.008483535,mJy,Spectral Flux,8.35084E+14,,,Hz
30600,,,s,0.04130475,0.009094062,0.009094062,mJy,Spectral Flux,8.35084E+14,,,Hz
571,,,s,0.42854852,0.051844721,0.051844721,mJy,Spectral Flux,6.85675E+14,,,Hz
743,,,s,0.376703799,0.045572678,0.045572678,mJy,Spectral Flux,6.85675E+14,,,Hz
1150,,,s,0.265460556,0.040555096,0.040555096,mJy,Spectral Flux,6.85675E+14,,,Hz
1320,,,s,0.21677041,0.038121653,0.038121653,mJy,Spectral Flux,6.85675E+14,,,Hz
1490,,,s,0.173780083,0.034464403,0.034464403,mJy,Spectral Flux,6.85675E+14,,,Hz
1670,,,s,0.136772883,0.032060028,0.032060028,mJy,Spectral Flux,6.85675E+14,,,Hz
1840,,,s,0.164437172,0.035017588,0.035017588,mJy,Spectral Flux,6.85675E+14,,,Hz
2010,,,s,0.114815362,0.030869363,0.030869363,mJy,Spectral Flux,6.85675E+14,,,Hz
2180,,,s,0.214783047,0.037772152,0.037772152,mJy,Spectral Flux,6.85675E+14,,,Hz
6440,,,s,0.044055486,0.008737169,0.008737169,mJy,Spectral Flux,6.85675E+14,,,Hz
13800,,,s,0.032210688,0.009302011,0.009302011,mJy,Spectral Flux,6.85675E+14,,,Hz
30900,,,s,0.027797133,0.006710851,0.006710851,mJy,Spectral Flux,6.85675E+14,,,Hz
31100,,,s,0.017378008,0.008587783,0.008587783,mJy,Spectral Flux,6.85675E+14,,,Hz
79.8,,,s,10.76465214,0.672123276,0.672123276,mJy,Spectral Flux,5.47131E+14,,,Hz
644,,,s,0.642687717,0.103177095,0.103177095,mJy,Spectral Flux,5.47131E+14,,,Hz
818,,,s,0.483058802,0.095801157,0.095801157,mJy,Spectral Flux,5.47131E+14,,,Hz
1050,,,s,0.316227766,0.078543737,0.078543737,mJy,Spectral Flux,5.47131E+14,,,Hz
1220,,,s,0.235504928,0.071067756,0.071067756,mJy,Spectral Flux,5.47131E+14,,,Hz
1390,,,s,0.253512863,0.073211089,0.073211089,mJy,Spectral Flux,5.47131E+14,,,Hz
1570,,,s,0.277971327,0.076598902,0.076598902,mJy,Spectral Flux,5.47131E+14,,,Hz
1740,,,s,0.114815362,0.055659199,0.055659199,mJy,Spectral Flux,5.47131E+14,,,Hz
1910,,,s,0.322106879,0.082223587,0.082223587,mJy,Spectral Flux,5.47131E+14,,,Hz
2090,,,s,0.165958691,0.064099552,0.064099552,mJy,Spectral Flux,5.47131E+14,,,Hz
2260,,,s,0.337287309,0.08142872,0.08142872,mJy,Spectral Flux,5.47131E+14,,,Hz
12000,,,s,0.054954087,0.01514337,0.01514337,mJy,Spectral Flux,5.47131E+14,,,Hz
12200,,,s,0.044874539,0.031691972,0.031691972,mJy,Spectral Flux,5.47131E+14,,,Hz
27200,,,s,0.049203954,0.000898073,0.000898073,mJy,Spectral Flux,4.81E+14,,,Hz
34400,,,s,0.03944573,0.002801973,0.002801973,mJy,Spectral Flux,4.81E+14,,,Hz
30000,,,s,0.049659232,0.001796223,0.001796223,mJy,Spectral Flux,3.94E+14,,,Hz
1530000,,,s,0.006546362,0.000630745,0.000630745,mJy,Spectral Flux,4.81E+14,,,Hz
28800000,,,s,0.007943282,0.000765339,0.000765339,mJy,Spectral Flux,4.81E+14,,,Hz
28900000,,,s,0.005597576,0.000722291,0.000722291,mJy,Spectral Flux,4.81E+14,,,Hz
29000000,,,s,0.007046931,0.000909311,0.000909311,mJy,Spectral Flux,4.81E+14,,,Hz
562000,,,s,0.005754399,0.000506325,0.000506325,mJy,Spectral Flux,4.81E+14,,,Hz
1600000,,,s,0.005345644,0.000689783,0.000689783,mJy,Spectral Flux,4.81E+14,,,Hz
2290000,,,s,0.00510505,0.00036263,0.00036263,mJy,Spectral Flux,4.81E+14,,,Hz
4280000,,,s,0.006309573,0.001738692,0.001738692,mJy,Spectral Flux,4.81E+14,,,Hz
6260000,,,s,0.003630781,0.000638516,0.000638516,mJy,Spectral Flux,4.81E+14,,,Hz
561000,,,s,0.007943282,0.00056424,0.00056424,mJy,Spectral Flux,3.94E+14,,,Hz
561000,,,s,0.008629785,0.000613005,0.000613005,mJy,Spectral Flux,3.94E+14,,,Hz
561000,,,s,0.007870458,0.000559067,0.000559067,mJy,Spectral Flux,3.94E+14,,,Hz
1600000,,,s,0.00691831,0.000608736,0.000608736,mJy,Spectral Flux,3.94E+14,,,Hz
1600000,,,s,0.006982324,0.000555447,0.000555447,mJy,Spectral Flux,3.94E+14,,,Hz
2290000,,,s,0.007046931,0.000378863,0.000378863,mJy,Spectral Flux,3.94E+14,,,Hz
2290000,,,s,0.007112135,0.000444067,0.000444067,mJy,Spectral Flux,3.94E+14,,,Hz
4280000,,,s,0.006426877,0.000777507,0.000777507,mJy,Spectral Flux,3.94E+14,,,Hz
4280000,,,s,0.006606934,0.000905292,0.000905292,mJy,Spectral Flux,3.94E+14,,,Hz
6250000,,,s,0.006546362,0.000738718,0.000738718,mJy,Spectral Flux,3.94E+14,,,Hz
6250000,,,s,0.006606934,0.000745553,0.000745553,mJy,Spectral Flux,3.94E+14,,,Hz
91.1323,,,s,1.61E-08,2.18E-09,2.18E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
91.7687,,,s,1.38E-08,1.87E-09,1.87E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
92.5679,,,s,1.53E-08,2.15E-09,2.15E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
93.2539,,,s,1.38E-08,1.94E-09,1.94E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
94.0568,,,s,1.20E-08,1.74E-09,1.74E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
94.9207,,,s,1.22E-08,1.76E-09,1.76E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
95.6821,,,s,1.60E-08,2.32E-09,2.32E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
96.4738,,,s,1.04E-08,1.57E-09,1.57E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
97.3296,,,s,1.10E-08,1.66E-09,1.66E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
98.3232,,,s,1.29E-08,1.93E-09,1.93E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
99.1161,,,s,1.22E-08,1.96E-09,1.96E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
99.9211,,,s,1.32E-08,2.24E-09,2.24E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
100.8466,,,s,1.11E-08,1.99E-09,1.99E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
101.774,,,s,8.07E-09,1.45E-09,1.45E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
102.907,,,s,6.88E-09,1.27E-09,1.27E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
104.004,,,s,9.98E-09,1.88E-09,1.88E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
104.8378,,,s,9.18E-09,1.73E-09,1.73E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
105.7515,,,s,8.90E-09,1.68E-09,1.68E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
106.6857,,,s,9.98E-09,1.87E-09,1.87E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
107.5629,,,s,8.46E-09,1.58E-09,1.58E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
108.618,,,s,8.07E-09,1.52E-09,1.52E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
109.655,,,s,7.52E-09,1.40E-09,1.40E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
110.6966,,,s,8.79E-09,1.58E-09,1.58E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
111.558,,,s,9.75E-09,1.70E-09,1.70E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
112.4645,,,s,7.37E-09,1.29E-09,1.29E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
113.3012,,,s,8.50E-09,1.43E-09,1.43E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
114.0149,,,s,6.32E-09,1.19E-09,1.19E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
114.8381,,,s,7.22E-09,1.22E-09,1.22E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
115.7473,,,s,5.44E-09,1.02E-09,1.02E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
116.6534,,,s,7.47E-09,1.24E-09,1.24E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
117.5449,,,s,6.87E-09,1.15E-09,1.15E-09,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
118.5586,,,s,4.22E-09,7.66E-10,7.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
119.425,,,s,5.48E-09,8.81E-10,8.81E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
120.437,,,s,5.44E-09,8.62E-10,8.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
121.45,,,s,5.22E-09,8.13E-10,8.13E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
122.4958,,,s,5.75E-09,8.97E-10,8.97E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
123.3394,,,s,5.01E-09,8.89E-10,8.89E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
124.0199,,,s,3.86E-09,6.94E-10,6.94E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
124.8863,,,s,5.93E-09,9.39E-10,9.39E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
125.6956,,,s,3.91E-09,7.04E-10,7.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
126.4948,,,s,4.49E-09,8.04E-10,8.04E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
127.4071,,,s,3.60E-09,6.55E-10,6.55E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
128.1357,,,s,5.15E-09,8.61E-10,8.61E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
128.8765,,,s,6.29E-09,9.36E-10,9.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
129.6786,,,s,4.79E-09,8.29E-10,8.29E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
130.3514,,,s,4.60E-09,8.01E-10,8.01E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
131.0768,,,s,4.85E-09,8.33E-10,8.33E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
131.8802,,,s,3.77E-09,6.62E-10,6.62E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
132.6178,,,s,4.78E-09,8.28E-10,8.28E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
133.2962,,,s,4.43E-09,7.66E-10,7.66E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
134.2085,,,s,3.38E-09,5.96E-10,5.96E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
135.1271,,,s,5.41E-09,8.15E-10,8.15E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
135.9693,,,s,5.23E-09,8.36E-10,8.36E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
136.7179,,,s,5.12E-09,9.05E-10,9.05E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
137.3547,,,s,4.25E-09,7.51E-10,7.51E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
138.2492,,,s,3.51E-09,6.16E-10,6.16E-10,erg cm-2 s-1,Integrated Flux,,7.25E+16,2.42E+18,Hz
