Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits
61121.405,59.869,1.001427163e-11,2.197283924e-12,1,Integrated,cgs
61227.791,50.918,2.09478016e-11,4.63107392e-12,1,Integrated,cgs
61305.744,41.115,2.048304016e-11,4.6165603e-12,1,Integrated,cgs
61443.384,90.998,1.144350097e-11,2.309769363e-12,1,Integrated,cgs
66890.099,61.168,1.43910723e-11,3.2393944e-12,1,Integrated,cgs
67046.481,89.677,1.312511101e-11,2.815232431e-12,1,Integrated,cgs
67144.723,37.479,1.683624283e-11,3.797027949e-12,1,Integrated,cgs
67273.974,61.423,1.492974087e-11,3.347894088e-12,1,Integrated,cgs
67401.593,68.691,1.512070934e-11,3.393937184e-12,1,Integrated,cgs
67496.625,45.878,1.96988e-11,4.42151776e-12,1,Integrated,cgs
67613.03,72.019,1.662510344e-11,3.550591891e-12,1,Integrated,cgs
67725.79,66.935,1.567237749e-11,3.544690798e-12,1,Integrated,cgs
68073.825,112.92,1.272691035e-11,2.86720511e-12,1,Integrated,cgs
68239.975,57.409,2.119009277e-11,4.76489959e-12,1,Integrated,cgs
68333.879,40.99,1.500795406e-11,3.372223734e-12,1,Integrated,cgs
68454.884,76.746,1.685971452e-11,3.320273033e-12,1,Integrated,cgs
72376.739,70.788,1.911366424e-11,4.30277551e-12,1,Integrated,cgs
72480.749,56.645,1.087108803e-11,2.394294716e-12,1,Integrated,cgs
72647.603,105.655,8.94939276e-12,2.022273924e-12,1,Integrated,cgs
72829.022,83.981,1.081363184e-11,2.434186007e-12,1,Integrated,cgs
72960.415,47.383,1.729479345e-11,3.878285499e-12,1,Integrated,cgs
73081.013,62.672,1.327025942e-11,2.995774782e-12,1,Integrated,cgs
73216.282,62.547,1.413473963e-11,3.187875119e-12,1,Integrated,cgs
73341.15,59.54,1.386813428e-11,3.121765702e-12,1,Integrated,cgs
73475.544,66.061,1.431086888e-11,3.212212091e-12,1,Integrated,cgs
73605.548,70.698,9.02116721e-12,2.040881964e-12,1,Integrated,cgs
73719.133,56.409,9.89371009e-12,2.231845957e-12,1,Integrated,cgs
73803.131,40.114,1.24018191e-11,2.808657753e-12,1,Integrated,cgs
73952.214,108.963,7.61178319e-12,1.447547189e-12,1,Integrated,cgs
78068.511,80.212,9.09535924e-12,2.067886007e-12,1,Integrated,cgs
78245.671,74.338,9.85804061e-12,2.227679905e-12,1,Integrated,cgs
78329.164,45.001,1.031701858e-11,2.329245534e-12,1,Integrated,cgs
78455.902,76.461,1.817894804e-11,4.09883188e-12,1,Integrated,cgs
78634.548,99.653,1.668798494e-11,3.761463882e-12,1,Integrated,cgs
78740.115,49.766,1.337295366e-11,3.009413352e-12,1,Integrated,cgs
78859.584,78.971,1.244955206e-11,2.830909257e-12,1,Integrated,cgs
78985.45,66.934,1.388380378e-11,3.117482841e-12,1,Integrated,cgs
79144.793,98.403,7.55201117e-12,1.701184705e-12,1,Integrated,cgs
79250.608,53.779,1.006759677e-11,2.263215889e-12,1,Integrated,cgs
79319.185,24.57,1.722522087e-11,3.855776771e-12,1,Integrated,cgs
79393.025,40.742,1.222273096e-11,2.744759974e-12,1,Integrated,cgs
79487.801,55.283,1.054186166e-11,2.372367184e-12,1,Integrated,cgs
79585.517,60.228,9.55253827e-12,2.099417111e-12,1,Integrated,cgs
79677.481,44.376,1.0887657e-11,2.439743185e-12,1,Integrated,cgs
83806.174,77.84,1.243346742e-11,2.798288207e-12,1,Integrated,cgs
83936.803,70.566,1.077736e-11,2.433474164e-12,1,Integrated,cgs
84123.976,94.764,1.099745746e-11,2.4858746e-12,1,Integrated,cgs
84251.226,61.545,1.317224975e-11,2.970999064e-12,1,Integrated,cgs
84450.166,125.089,8.30799332e-12,1.884097424e-12,1,Integrated,cgs
84648.36,112.667,7.36192182e-12,1.680555096e-12,1,Integrated,cgs
84895.077,126.203,1.15321822e-11,2.074925886e-12,1,Integrated,cgs
113851.026,109.801,4.75722764e-12,1.076314756e-12,1,Integrated,cgs
114097.092,142.745,3.805571693e-12,9.70272127e-13,1,Integrated,cgs
114257.716,92.754,5.12358869e-12,1.160345197e-12,1,Integrated,cgs
114437.123,74.082,6.55383146e-12,1.475530881e-12,1,Integrated,cgs
114607.134,88.639,4.82724385e-12,1.072267955e-12,1,Integrated,cgs
118906.186,162.705,2.878748851e-12,7.60853126e-13,1,Integrated,cgs
119092.112,97.899,5.70940821e-12,1.293081328e-12,1,Integrated,cgs
119217.737,53.026,9.08531448e-12,2.048087899e-12,1,Integrated,cgs
119343.601,71.076,6.38142626e-12,1.436882161e-12,1,Integrated,cgs
119534.151,108.679,5.09685693e-12,1.157054195e-12,1,Integrated,cgs
119688.855,72.827,6.33780807e-12,1.427061658e-12,1,Integrated,cgs
119880.287,108.805,5.19232692e-12,1.170498219e-12,1,Integrated,cgs
120059.191,99.659,6.22808494e-12,1.40235513e-12,1,Integrated,cgs
120182.05,64.557,7.22084748e-12,1.633486767e-12,1,Integrated,cgs
120373.823,120.934,4.94837926e-12,1.044388455e-12,1,Integrated,cgs
124848.168,108.93,4.81824508e-12,1.095810056e-12,1,Integrated,cgs
125023.803,83.979,4.69866034e-12,1.060156042e-12,1,Integrated,cgs
125274.876,129.452,3.551101455e-12,9.33628289e-13,1,Integrated,cgs
125437.514,88.996,4.92361331e-12,1.114692821e-12,1,Integrated,cgs
125644.87,100.781,4.86840783e-12,1.102195072e-12,1,Integrated,cgs
125830.914,88.747,5.25320598e-12,1.190662627e-12,1,Integrated,cgs
126045.295,120.094,6.57873579e-12,1.087465742e-12,1,Integrated,cgs
130879.505,115.74,4.01475382e-12,1.047777544e-12,1,Integrated,cgs
131031.536,84.737,5.47134577e-12,1.2347159e-12,1,Integrated,cgs
131291.665,166.846,4.82693453e-12,8.27242152e-13,1,Integrated,cgs
142852.336,148.807,3.611165294e-12,7.98671566e-13,1,Integrated,cgs
222816.69,172.233,2.434377704e-12,6.34685568e-13,1,Integrated,cgs
223162.861,197.467,2.354551573e-12,6.13873623e-13,1,Integrated,cgs
223593.881,297.52,1.597140853e-12,4.05551487e-13,1,Integrated,cgs
228881.663,257.964,1.873607406e-12,4.89935611e-13,1,Integrated,cgs
229345.961,293.511,1.93698626e-12,4.46887628e-13,1,Integrated,cgs
233225.423,323.919,1.835469064e-12,4.064678068e-13,1,Integrated,cgs
238927.206,290.699,1.323681216e-12,3.470992052e-13,1,Integrated,cgs
239515.784,275.014,1.798705161e-12,4.72752478e-13,1,Integrated,cgs
239973.26,286.186,1.604373243e-12,3.961641541e-13,1,Integrated,cgs
279600.419,722.713,1.182918638e-12,2.247322946e-13,1,Integrated,cgs
284917.087,292.735,1.53256257e-12,4.09080584e-13,1,Integrated,cgs
285368.589,240.265,2.13408415e-12,5.55479298e-13,1,Integrated,cgs
285791.435,292.028,9.33609974e-13,2.459957247e-13,1,Integrated,cgs
297172.35,585.6,1.307669836e-12,2.685717705e-13,1,Integrated,cgs
303076.594,452.135,1.270570158e-12,2.645488604e-13,1,Integrated,cgs
354377.997,623.245,1.042984305e-12,2.745222733e-13,1,Integrated,cgs
363010.173,3320.382,6.84262645e-13,1.234367508e-13,1,Integrated,cgs
412135.272,915.792,5.0212811e-13,1.270114318e-13,1,Integrated,cgs
417308.465,918.135,7.64466879e-13,1.613807096e-13,1,Integrated,cgs
438074.781,4397.058,6.6835912e-13,1.088351781e-13,1,Integrated,cgs
597217.086,8807.934,3.528388006e-13,8.14473341e-14,1,Integrated,cgs
781625.227,21212.328,1.811066972e-13,4.92480175e-14,1,Integrated,cgs
1107745.914,158079.583,8.194945e-14,2.168552166e-14,1,Integrated,cgs
