Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits,,
808.536,,,seconds,6.21E-10,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
812.901,,,seconds,7.31E-10,1.36E-10,1.36E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
816.775,,,seconds,6.22E-10,1.19E-10,1.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
820.861,,,seconds,6.34E-10,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
825.946,,,seconds,5.28E-10,1.04E-10,1.04E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
830.798,,,seconds,6.54E-10,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
834.949,,,seconds,7.80E-10,1.50E-10,1.50E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
839.089,,,seconds,6.28E-10,1.19E-10,1.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
844.292,,,seconds,4.91E-10,9.57E-11,9.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
849.332,,,seconds,6.50E-10,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
853.559,,,seconds,7.65E-10,1.47E-10,1.47E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
857.103,,,seconds,7.46E-10,1.42E-10,1.42E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
860.858,,,seconds,7.97E-10,1.51E-10,1.51E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
865.255,,,seconds,5.20E-10,1.01E-10,1.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
870.708,,,seconds,5.87E-10,1.12E-10,1.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
875.531,,,seconds,5.52E-10,1.07E-10,1.07E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
880.236,,,seconds,6.23E-10,1.19E-10,1.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
885.357,,,seconds,5.14E-10,1.00E-10,1.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
890.183,,,seconds,6.28E-10,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
894.86,,,seconds,6.87E-10,1.32E-10,1.32E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
899.586,,,seconds,4.91E-10,9.64E-11,9.64E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
904.781,,,seconds,5.67E-10,1.09E-10,1.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
909.195,,,seconds,7.37E-10,1.39E-10,1.39E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
914.264,,,seconds,4.41E-10,8.65E-11,8.65E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
919.711,,,seconds,6.26E-10,1.18E-10,1.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
925.002,,,seconds,4.71E-10,8.96E-11,8.96E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
930.124,,,seconds,5.44E-10,1.04E-10,1.04E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
935.729,,,seconds,4.82E-10,9.27E-11,9.27E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
940.856,,,seconds,5.77E-10,1.12E-10,1.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
945.625,,,seconds,5.79E-10,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
950.08,,,seconds,6.18E-10,1.18E-10,1.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
954.94,,,seconds,6.19E-10,1.16E-10,1.16E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
960.133,,,seconds,4.48E-10,8.53E-11,8.53E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
965.626,,,seconds,7.16E-10,1.34E-10,1.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
969.913,,,seconds,5.66E-10,1.09E-10,1.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
975.411,,,seconds,4.66E-10,8.81E-11,8.81E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
980.924,,,seconds,5.34E-10,1.01E-10,1.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
986.58,,,seconds,5.65E-10,1.09E-10,1.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
990.535,,,seconds,6.88E-10,1.32E-10,1.32E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
994.789,,,seconds,6.46E-10,1.22E-10,1.22E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
999.137,,,seconds,6.62E-10,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1004.289,,,seconds,5.14E-10,1.00E-10,1.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1008.95,,,seconds,6.13E-10,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1014.17,,,seconds,5.35E-10,1.01E-10,1.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1019.194,,,seconds,4.82E-10,9.34E-11,9.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1025.212,,,seconds,5.05E-10,9.66E-11,9.66E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1029.937,,,seconds,6.52E-10,1.22E-10,1.22E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1034.539,,,seconds,5.78E-10,1.09E-10,1.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1039.932,,,seconds,5.40E-10,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1045.633,,,seconds,4.65E-10,8.79E-11,8.79E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1050.709,,,seconds,5.67E-10,1.08E-10,1.08E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1056.674,,,seconds,4.84E-10,9.15E-11,9.15E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1061.74,,,seconds,6.94E-10,1.32E-10,1.32E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1066.305,,,seconds,5.36E-10,1.02E-10,1.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1071.8,,,seconds,5.15E-10,9.60E-11,9.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1076.979,,,seconds,5.47E-10,1.01E-10,1.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1082.236,,,seconds,4.64E-10,8.97E-11,8.97E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1087.921,,,seconds,4.96E-10,9.76E-11,9.76E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1092.946,,,seconds,6.08E-10,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1098.564,,,seconds,5.19E-10,9.94E-11,9.94E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1103.759,,,seconds,5.80E-10,1.14E-10,1.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1107.881,,,seconds,6.54E-10,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1112.575,,,seconds,5.65E-10,1.07E-10,1.07E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1118.674,,,seconds,4.47E-10,8.45E-11,8.45E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1124.327,,,seconds,5.25E-10,1.01E-10,1.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1128.753,,,seconds,6.85E-10,1.29E-10,1.29E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1133.495,,,seconds,5.50E-10,1.05E-10,1.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1138.178,,,seconds,5.97E-10,1.14E-10,1.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1143.583,,,seconds,4.72E-10,9.18E-11,9.18E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1149.348,,,seconds,4.50E-10,8.49E-11,8.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1155.808,,,seconds,5.22E-10,9.95E-11,9.95E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1161.67,,,seconds,4.51E-10,8.50E-11,8.50E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1166.881,,,seconds,5.22E-10,1.02E-10,1.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1171.991,,,seconds,5.57E-10,1.05E-10,1.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1177.509,,,seconds,5.02E-10,9.47E-11,9.47E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1182.633,,,seconds,5.31E-10,1.01E-10,1.01E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1188.278,,,seconds,4.47E-10,8.56E-11,8.56E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1194.405,,,seconds,5.27E-10,1.00E-10,1.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1200.361,,,seconds,5.14E-10,9.67E-11,9.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1205.775,,,seconds,5.22E-10,1.00E-10,1.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1210.869,,,seconds,5.09E-10,9.60E-11,9.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1216.639,,,seconds,4.82E-10,9.51E-11,9.51E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1223.212,,,seconds,3.19E-10,6.95E-11,6.95E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1229.155,,,seconds,4.28E-10,8.20E-11,8.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1235.209,,,seconds,5.26E-10,9.94E-11,9.94E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1240.776,,,seconds,4.09E-10,7.59E-11,7.59E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1247.142,,,seconds,3.30E-10,7.11E-11,7.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1253.109,,,seconds,4.26E-10,8.08E-11,8.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1259.962,,,seconds,5.15E-10,1.00E-10,1.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1265.431,,,seconds,4.66E-10,8.96E-11,8.96E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1271.199,,,seconds,3.15E-10,6.74E-11,6.74E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1277.674,,,seconds,3.85E-10,7.38E-11,7.38E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1284.031,,,seconds,5.09E-10,1.00E-10,1.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1289.258,,,seconds,3.74E-10,8.26E-11,8.26E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1294.191,,,seconds,6.21E-10,1.18E-10,1.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1298.948,,,seconds,3.77E-10,8.07E-11,8.07E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1304.082,,,seconds,3.70E-10,7.99E-11,7.99E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1309.719,,,seconds,4.93E-10,9.45E-11,9.45E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1315.454,,,seconds,4.16E-10,7.98E-11,7.98E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1322.047,,,seconds,4.81E-10,9.20E-11,9.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1327.923,,,seconds,5.23E-10,9.84E-11,9.84E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1333.709,,,seconds,3.76E-10,7.37E-11,7.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1340.35,,,seconds,4.26E-10,8.15E-11,8.15E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1346.345,,,seconds,4.74E-10,9.09E-11,9.09E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1352.557,,,seconds,4.34E-10,8.29E-11,8.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1359.564,,,seconds,3.79E-10,7.27E-11,7.27E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1366.446,,,seconds,3.88E-10,8.37E-11,8.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1371.707,,,seconds,4.17E-10,8.06E-11,8.06E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1378.043,,,seconds,5.03E-10,9.60E-11,9.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1383.319,,,seconds,3.67E-10,8.07E-11,8.07E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1388.271,,,seconds,2.94E-10,6.75E-11,6.75E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1394.563,,,seconds,3.78E-10,8.22E-11,8.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1399.746,,,seconds,4.05E-10,7.77E-11,7.77E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1405.646,,,seconds,5.27E-10,1.02E-10,1.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1411.624,,,seconds,4.56E-10,8.55E-11,8.55E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1417.792,,,seconds,4.19E-10,8.17E-11,8.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1424.31,,,seconds,4.65E-10,8.83E-11,8.83E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1429.919,,,seconds,4.71E-10,8.95E-11,8.95E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1435.832,,,seconds,4.72E-10,9.09E-11,9.09E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1441.633,,,seconds,4.71E-10,9.01E-11,9.01E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1447.191,,,seconds,3.74E-10,8.25E-11,8.25E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1452.463,,,seconds,4.43E-10,8.47E-11,8.47E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1457.982,,,seconds,3.65E-10,8.03E-11,8.03E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1464.14,,,seconds,4.25E-10,7.95E-11,7.95E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1470.831,,,seconds,4.56E-10,8.75E-11,8.75E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1476.793,,,seconds,4.41E-10,8.30E-11,8.30E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1483.067,,,seconds,3.07E-10,7.00E-11,7.00E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1488.778,,,seconds,4.44E-10,8.29E-11,8.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1495.056,,,seconds,3.08E-10,6.60E-11,6.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1500.318,,,seconds,3.86E-10,7.87E-11,7.87E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1506.08,,,seconds,4.93E-10,9.42E-11,9.42E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1512.567,,,seconds,4.19E-10,8.14E-11,8.14E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1519.019,,,seconds,3.82E-10,7.49E-11,7.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1525.277,,,seconds,3.52E-10,7.55E-11,7.55E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1530.571,,,seconds,3.83E-10,8.05E-11,8.05E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1536.036,,,seconds,3.66E-10,8.09E-11,8.09E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1541.854,,,seconds,4.22E-10,8.08E-11,8.08E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1547.58,,,seconds,3.79E-10,7.64E-11,7.64E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1553.667,,,seconds,4.60E-10,8.69E-11,8.69E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1560.178,,,seconds,3.19E-10,7.17E-11,7.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1565.985,,,seconds,3.66E-10,7.24E-11,7.24E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1572.307,,,seconds,3.51E-10,7.51E-11,7.51E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1577.986,,,seconds,3.41E-10,7.42E-11,7.42E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1583.415,,,seconds,2.78E-10,5.92E-11,5.92E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1590.15,,,seconds,4.30E-10,8.09E-11,8.09E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1596.179,,,seconds,4.31E-10,8.27E-11,8.27E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1603.055,,,seconds,2.99E-10,6.43E-11,6.43E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1609.062,,,seconds,4.58E-10,8.88E-11,8.88E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1614.38,,,seconds,3.83E-10,8.17E-11,8.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1620.611,,,seconds,4.06E-10,7.70E-11,7.70E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1627.014,,,seconds,4.16E-10,7.81E-11,7.81E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1633.542,,,seconds,3.20E-10,6.89E-11,6.89E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1639.457,,,seconds,5.07E-10,9.44E-11,9.44E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1645.044,,,seconds,4.09E-10,7.83E-11,7.83E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1651.713,,,seconds,3.61E-10,7.67E-11,7.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1657.337,,,seconds,4.23E-10,8.12E-11,8.12E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1664.255,,,seconds,2.64E-10,5.66E-11,5.66E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1670.918,,,seconds,3.08E-10,6.57E-11,6.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1676.797,,,seconds,4.51E-10,8.68E-11,8.68E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1682.707,,,seconds,4.15E-10,7.82E-11,7.82E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1689.126,,,seconds,3.83E-10,8.03E-11,8.03E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1694.979,,,seconds,4.32E-10,8.36E-11,8.36E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1700.492,,,seconds,3.43E-10,7.72E-11,7.72E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1705.788,,,seconds,3.39E-10,7.46E-11,7.46E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1711.919,,,seconds,3.86E-10,8.36E-11,8.36E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1716.637,,,seconds,3.44E-10,7.54E-11,7.54E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1722.033,,,seconds,2.73E-10,5.81E-11,5.81E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1727.995,,,seconds,3.57E-10,8.18E-11,8.18E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1733.62,,,seconds,3.73E-10,7.98E-11,7.98E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1738.645,,,seconds,2.88E-10,6.39E-11,6.39E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1744.605,,,seconds,4.52E-10,8.48E-11,8.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1749.971,,,seconds,3.78E-10,8.10E-11,8.10E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1755.421,,,seconds,3.31E-10,7.29E-11,7.29E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1760.786,,,seconds,3.02E-10,6.64E-11,6.64E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1766.109,,,seconds,3.57E-10,7.69E-11,7.69E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1771.929,,,seconds,4.78E-10,8.89E-11,8.89E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1777.385,,,seconds,3.10E-10,6.60E-11,6.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1784.236,,,seconds,3.73E-10,7.10E-11,7.10E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1791.117,,,seconds,2.82E-10,6.20E-11,6.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1797.289,,,seconds,3.12E-10,7.35E-11,7.35E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1803.37,,,seconds,3.02E-10,6.66E-11,6.66E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1808.652,,,seconds,2.71E-10,6.34E-11,6.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1838.229,,,seconds,1.33E-10,2.99E-11,2.99E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1883.487,,,seconds,3.82E-10,7.98E-11,7.98E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1910.615,,,seconds,3.04E-10,6.81E-11,6.81E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
1945.448,,,seconds,2.07E-10,4.66E-11,4.66E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2002.718,,,seconds,1.72E-10,3.88E-11,3.88E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2052.91,,,seconds,2.83E-10,6.36E-11,6.36E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2087.291,,,seconds,2.73E-10,5.84E-11,5.84E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2125.345,,,seconds,2.09E-10,4.69E-11,4.69E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2173.744,,,seconds,2.33E-10,5.21E-11,5.21E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
2243.632,,,seconds,2.19E-10,3.53E-11,3.53E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5572.129,,,seconds,1.04E-10,2.23E-11,2.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5610.417,,,seconds,7.42E-11,1.62E-11,1.62E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5641.227,,,seconds,1.01E-10,2.22E-11,2.22E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5674.487,,,seconds,9.29E-11,2.09E-11,2.09E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5711.28,,,seconds,7.19E-11,1.54E-11,1.54E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
5752.155,,,seconds,1.06E-10,1.77E-11,1.77E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
6153.981,,,seconds,9.06E-11,2.03E-11,2.03E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
