Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits,,
18921.6,,,seconds,0.287804069,0.002650773,0.002650773,mjy,Spectral,SpectralFlux,3.72E+14,,,hz,,
19267.2,,,seconds,0.106240171,0.001957016,0.001957016,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
190339.2,,,seconds,0.011649003,0.00085833,0.00085833,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
192412.8,,,seconds,0.03829102,0.00105802,0.00105802,mjy,Spectral,SpectralFlux,3.72E+14,,,hz,,
364521.6,,,seconds,0.017502373,0.000644811,0.000644811,mjy,Spectral,SpectralFlux,3.72E+14,,,hz,,
367632,,,seconds,0.004552907,0.00054514,0.00054514,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
623894.4,,,seconds,0.01538498,0.000850205,0.000850205,mjy,Spectral,SpectralFlux,3.72E+14,,,hz,,
28252.8,,,seconds,0.069187279,0.00382343,0.00382343,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
39225.6,,,seconds,0.056497112,0.003122146,0.003122146,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
40953.6,,,seconds,0.187079521,0.005169198,0.005169198,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
42595.2,,,seconds,0.283156313,0.020863728,0.020863728,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
120096,,,seconds,0.055979143,0.004124696,0.004124696,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
121824,,,seconds,0.067924469,0.010635327,0.010635327,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
124675.2,,,seconds,0.012942741,0.00202652,0.00202652,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
208656,,,seconds,0.02910893,0.004289651,0.004289651,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
207014.4,,,seconds,0.010000604,0.002302724,0.002302724,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
208656,,,seconds,0.02910893,0.004289651,0.004289651,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
210384,,,seconds,0.042075206,0.008525593,0.008525593,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
47001.6,,,seconds,0.173790587,0.004802011,0.004802011,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
47174.4,,,seconds,0.177021595,0.004891287,0.004891287,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
47347.2,,,seconds,0.165968722,0.004585885,0.004585885,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
47433.6,,,seconds,0.044877251,0.002480009,0.002480009,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
47606.4,,,seconds,0.043654222,0.002412421,0.002412421,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
47692.8,,,seconds,0.047427065,0.002184097,0.002184097,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
48038.4,,,seconds,0.00483088,0.000578423,0.000578423,mjy,Spectral,SpectralFlux,6.29E+14,,,hz,,
51148.8,,,seconds,0.042075206,0.002325162,0.002325162,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
51494.4,,,seconds,0.044058149,0.001623162,0.001623162,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
51667.2,,,seconds,0.041689458,0.001535896,0.001535896,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
51840,,,seconds,0.042464523,0.001564451,0.001564451,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
51926.4,,,seconds,0.161445613,0.002973938,0.002973938,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
52185.6,,,seconds,0.152765839,0.002814051,0.002814051,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
52272,,,seconds,0.158498899,0.002919658,0.002919658,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
52444.8,,,seconds,0.154179364,0.004260133,0.004260133,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
52617.6,,,seconds,0.159965471,0.004420009,0.004420009,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
52790.4,,,seconds,0.155605968,0.004299552,0.004299552,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
133488,,,seconds,0.014191433,0.00065354,0.00065354,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
134438.4,,,seconds,0.052969546,0.001463603,0.001463603,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
220838.4,,,seconds,0.02654766,0.000978052,0.000978052,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
571190.4,,,seconds,0.008241879,0.001290479,0.001290479,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
56851.2,,,seconds,0.04092854,0.000376966,0.000376966,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
491356.8,,,seconds,0.002910893,0.000348534,0.000348534,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
492393.6,,,seconds,0.010280784,0.000852206,0.000852206,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
833241.6,,,seconds,0.005012175,0.000415475,0.000415475,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
61344,,,seconds,0.041307247,0.004945899,0.004945899,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
479088,,,seconds,0.017702159,0.002608687,0.002608687,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
480816,,,seconds,0.010280784,0.000946895,0.000946895,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
483753.6,,,seconds,0.002729143,0.000603272,0.000603272,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
144288,,,seconds,0.076054322,0.004903403,0.004903403,mjy,Spectral,SpectralFlux,2.40E+14,,,hz,,
144288,,,seconds,0.1021,0.005642255,0.005642255,mjy,Spectral,SpectralFlux,1.82E+14,,,hz,,
144288,,,seconds,0.121949486,0.007862374,0.007862374,mjy,Spectral,SpectralFlux,1.36E+14,,,hz,,
400032,,,seconds,0.0209471,0.001929299,0.001929299,mjy,Spectral,SpectralFlux,2.40E+14,,,hz,,
400032,,,seconds,0.052261272,0.004813441,0.004813441,mjy,Spectral,SpectralFlux,1.36E+14,,,hz,,
830304,,,seconds,0.008732204,0.002010664,0.002010664,mjy,Spectral,SpectralFlux,2.40E+14,,,hz,,
571449.6,,,seconds,0.009574672,0.001234604,0.001234604,mjy,Spectral,SpectralFlux,2.40E+14,,,hz,,
572227.2,,,seconds,0.016181759,0.001788474,0.001788474,mjy,Spectral,SpectralFlux,1.82E+14,,,hz,,
573436.8,,,seconds,0.017954775,0.001322957,0.001322957,mjy,Spectral,SpectralFlux,1.36E+14,,,hz,,
53913.6,,,seconds,0.005915974,0.000544881,0.000544881,mjy,Spectral,SpectralFlux,6.29E+14,,,hz,,
54000,,,seconds,0.043081296,0.00119038,0.00119038,mjy,Spectral,SpectralFlux,4.56E+14,,,hz,,
54172.8,,,seconds,0.1482849,0.004097263,0.004097263,mjy,Spectral,SpectralFlux,3.72E+14,,,hz,,
54345.6,,,seconds,0.190557589,0.005265301,0.005265301,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
58320,,,seconds,0.004742706,0.000567865,0.000567865,mjy,Spectral,SpectralFlux,6.29E+14,,,hz,,
58492.8,,,seconds,0.039086452,0.001079999,0.001079999,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
58579.2,,,seconds,0.135237437,0.003736748,0.003736748,mjy,Spectral,SpectralFlux,3.72E+14,,,hz,,
58752,,,seconds,0.178659555,0.004936546,0.004936546,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
137548.8,,,seconds,0.012360221,0.000683051,0.000683051,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
137894.4,,,seconds,0.047865902,0.001763445,0.001763445,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
138153.6,,,seconds,0.058617359,0.002699429,0.002699429,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
233884.8,,,seconds,0.037327272,0.004125563,0.004125563,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
234316.8,,,seconds,0.025352819,0.001868065,0.001868065,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
234576,,,seconds,0.008472786,0.001326633,0.001326633,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
319075.2,,,seconds,0.020702665,0.002288143,0.002288143,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
319507.2,,,seconds,0.0043254,0.000677253,0.000677253,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
319939.2,,,seconds,0.015996547,0.001326003,0.001326003,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
397094.4,,,seconds,0.020324799,0.002059181,0.002059181,mjy,Spectral,SpectralFlux,3.29E+14,,,hz,,
397526.4,,,seconds,0.01148223,0.001163308,0.001163308,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
397872,,,seconds,0.00203248,0.000636474,0.000636474,mjy,Spectral,SpectralFlux,4.81E+14,,,hz,,
579052.8,,,seconds,0.010568814,0.001849505,0.001849505,mjy,Spectral,SpectralFlux,3.94E+14,,,hz,,
87.4724,,,seconds,1.01E-08,1.25E-09,1.25E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
88.1653,,,seconds,1.25E-08,1.52E-09,1.52E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
88.824,,,seconds,1.20E-08,1.48E-09,1.48E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
89.4665,,,seconds,1.31E-08,1.63E-09,1.63E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
90.101,,,seconds,1.25E-08,1.59E-09,1.59E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
90.6629,,,seconds,1.30E-08,1.65E-09,1.65E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
91.1789,,,seconds,1.76E-08,2.04E-09,2.04E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
91.822,,,seconds,1.15E-08,1.43E-09,1.43E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
92.4409,,,seconds,1.40E-08,1.71E-09,1.71E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
92.955,,,seconds,1.48E-08,1.85E-09,1.85E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
93.5306,,,seconds,1.31E-08,1.64E-09,1.64E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
94.2121,,,seconds,9.87E-09,1.26E-09,1.26E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
94.9514,,,seconds,1.08E-08,1.36E-09,1.36E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
157.112,,,seconds,9.94E-09,1.28E-09,1.28E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
158.1052,,,seconds,1.51E-08,1.86E-09,1.86E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
158.7662,,,seconds,1.71E-08,2.16E-09,2.16E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
159.4355,,,seconds,1.33E-08,1.67E-09,1.67E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
160.3104,,,seconds,1.25E-08,1.61E-09,1.61E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
161.1767,,,seconds,1.35E-08,1.69E-09,1.69E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
162.0051,,,seconds,1.15E-08,1.44E-09,1.44E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
162.882,,,seconds,1.40E-08,1.71E-09,1.71E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
163.6658,,,seconds,1.46E-08,1.81E-09,1.81E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
164.4804,,,seconds,1.22E-08,1.57E-09,1.57E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
165.3356,,,seconds,1.21E-08,1.50E-09,1.50E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
166.1641,,,seconds,1.39E-08,1.79E-09,1.79E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
166.8924,,,seconds,1.56E-08,1.96E-09,1.96E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
167.6404,,,seconds,1.44E-08,1.81E-09,1.81E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
168.3975,,,seconds,1.30E-08,1.61E-09,1.61E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
169.269,,,seconds,1.23E-08,1.53E-09,1.53E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
170.228,,,seconds,9.87E-09,1.26E-09,1.26E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
171.342,,,seconds,1.09E-08,1.34E-09,1.34E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
172.2029,,,seconds,1.38E-08,1.70E-09,1.70E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
172.993,,,seconds,1.44E-08,1.79E-09,1.79E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
173.7108,,,seconds,1.31E-08,1.64E-09,1.64E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
174.5375,,,seconds,1.58E-08,1.96E-09,1.96E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
175.2274,,,seconds,1.47E-08,1.82E-09,1.82E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
176.0755,,,seconds,1.30E-08,1.63E-09,1.63E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
176.8231,,,seconds,1.26E-08,1.58E-09,1.58E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
177.5614,,,seconds,1.46E-08,1.83E-09,1.83E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
178.1818,,,seconds,1.46E-08,1.81E-09,1.81E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
178.8548,,,seconds,1.17E-08,1.44E-09,1.44E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
179.6284,,,seconds,9.81E-09,1.22E-09,1.22E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
180.3877,,,seconds,1.32E-08,1.63E-09,1.63E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
181.0408,,,seconds,1.21E-08,1.50E-09,1.50E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
181.7795,,,seconds,1.11E-08,1.40E-09,1.40E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
182.6017,,,seconds,1.11E-08,1.37E-09,1.37E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
183.34,,,seconds,1.19E-08,1.44E-09,1.44E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
183.9681,,,seconds,1.52E-08,1.94E-09,1.94E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
184.7348,,,seconds,8.96E-09,1.11E-09,1.11E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
185.5949,,,seconds,1.12E-08,1.42E-09,1.42E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
186.4597,,,seconds,8.71E-09,1.12E-09,1.12E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
187.3586,,,seconds,9.78E-09,1.20E-09,1.20E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
188.1091,,,seconds,1.40E-08,1.71E-09,1.71E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
188.7986,,,seconds,1.04E-08,1.33E-09,1.33E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
189.6755,,,seconds,9.72E-09,1.20E-09,1.20E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
190.4662,,,seconds,1.14E-08,1.39E-09,1.39E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
191.2067,,,seconds,1.05E-08,1.34E-09,1.34E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
191.9252,,,seconds,1.27E-08,1.59E-09,1.59E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
192.6744,,,seconds,1.04E-08,1.32E-09,1.32E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
193.4103,,,seconds,1.30E-08,1.62E-09,1.62E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
194.0626,,,seconds,1.05E-08,1.29E-09,1.29E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
194.8889,,,seconds,1.03E-08,1.29E-09,1.29E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
195.7554,,,seconds,1.09E-08,1.35E-09,1.35E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
196.4842,,,seconds,1.09E-08,1.34E-09,1.34E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
197.353,,,seconds,9.05E-09,1.12E-09,1.12E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
198.383,,,seconds,8.05E-09,1.02E-09,1.02E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
199.1499,,,seconds,1.35E-08,1.68E-09,1.68E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
199.8183,,,seconds,1.19E-08,1.53E-09,1.53E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
200.4576,,,seconds,1.42E-08,1.74E-09,1.74E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
201.2253,,,seconds,1.07E-08,1.32E-09,1.32E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
201.89,,,seconds,1.41E-08,1.77E-09,1.77E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
202.5638,,,seconds,1.14E-08,1.40E-09,1.40E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
203.3501,,,seconds,9.47E-09,1.20E-09,1.20E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
204.1331,,,seconds,1.12E-08,1.42E-09,1.42E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
204.9625,,,seconds,9.76E-09,1.21E-09,1.21E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
205.8328,,,seconds,1.06E-08,1.31E-09,1.31E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
206.6478,,,seconds,9.47E-09,1.17E-09,1.17E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
207.3826,,,seconds,1.41E-08,1.73E-09,1.73E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
208.1169,,,seconds,1.06E-08,1.32E-09,1.32E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
208.8773,,,seconds,1.12E-08,1.40E-09,1.40E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
209.6671,,,seconds,1.08E-08,1.35E-09,1.35E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
210.3378,,,seconds,1.29E-08,1.58E-09,1.58E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
211.141,,,seconds,7.61E-09,9.43E-10,9.43E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
212.2027,,,seconds,1.06E-08,1.35E-09,1.35E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
213.0481,,,seconds,9.46E-09,1.17E-09,1.17E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
213.9073,,,seconds,9.31E-09,1.15E-09,1.15E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
214.8708,,,seconds,8.86E-09,1.10E-09,1.10E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
215.7633,,,seconds,9.20E-09,1.19E-09,1.19E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
216.695,,,seconds,9.56E-09,1.18E-09,1.18E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
217.4625,,,seconds,1.22E-08,1.52E-09,1.52E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
218.312,,,seconds,7.80E-09,9.66E-10,9.66E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
219.19,,,seconds,1.29E-08,1.60E-09,1.60E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
219.8514,,,seconds,1.17E-08,1.43E-09,1.43E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
220.7417,,,seconds,9.85E-09,1.21E-09,1.21E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
221.666,,,seconds,8.45E-09,1.03E-09,1.03E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
222.665,,,seconds,9.32E-09,1.15E-09,1.15E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
223.5103,,,seconds,1.00E-08,1.23E-09,1.23E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
224.3053,,,seconds,1.05E-08,1.30E-09,1.30E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
225.2415,,,seconds,9.41E-09,1.18E-09,1.18E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
226.0597,,,seconds,9.00E-09,1.13E-09,1.13E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
227.1243,,,seconds,8.62E-09,1.08E-09,1.08E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
227.959,,,seconds,1.07E-08,1.33E-09,1.33E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
228.7997,,,seconds,9.35E-09,1.16E-09,1.16E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
229.6902,,,seconds,9.06E-09,1.11E-09,1.11E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
230.5302,,,seconds,1.27E-08,1.55E-09,1.55E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
231.258,,,seconds,1.06E-08,1.30E-09,1.30E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
232.1643,,,seconds,9.39E-09,1.18E-09,1.18E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
233.0014,,,seconds,1.10E-08,1.38E-09,1.38E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
233.8468,,,seconds,9.08E-09,1.14E-09,1.14E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
234.5419,,,seconds,1.26E-08,1.62E-09,1.62E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
235.2696,,,seconds,1.13E-08,1.42E-09,1.42E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
236.0074,,,seconds,1.10E-08,1.36E-09,1.36E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
236.7098,,,seconds,1.30E-08,1.66E-09,1.66E-09,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz,,
