Times,TimeBnds,Fluxes,FluxErrs,Freqs,FluxType,FluxUnits
1080.542,1.674,5.04357132e-10,7.51851684e-11,1,Integrated,cgs
1084.251,1.693,5.28644358e-10,8.20862976e-11,1,Integrated,cgs
1087.692,1.721,5.18403459e-10,8.04960798e-11,1,Integrated,cgs
1091.572,2.118,4.23000297e-10,6.30572526e-11,1,Integrated,cgs
1095.56,1.707,5.52689649e-10,8.23901832e-11,1,Integrated,cgs
1099.032,1.81,5.77190997e-10,8.78072412e-11,1,Integrated,cgs
1102.237,1.836,5.08370205e-10,7.57834146e-11,1,Integrated,cgs
1105.792,1.726,5.71015368e-10,8.51220294e-11,1,Integrated,cgs
1109.612,2.284,4.37712993e-10,6.65886273e-11,1,Integrated,cgs
1113.433,1.916,4.92966756e-10,7.49943255e-11,1,Integrated,cgs
1117.037,1.802,5.82131043e-10,8.67790365e-11,1,Integrated,cgs
1120.47,2.038,4.02391626e-10,6.37874391e-11,1,Integrated,cgs
1125.039,2.191,4.77013143e-10,7.11090018e-11,1,Integrated,cgs
1128.631,1.881,5.11038729e-10,7.61812548e-11,1,Integrated,cgs
1131.941,1.549,5.24367633e-10,7.81681698e-11,1,Integrated,cgs
1135.869,1.929,4.7788449e-10,7.42044363e-11,1,Integrated,cgs
1139.588,1.87,5.12601591e-10,7.79813655e-11,1,Integrated,cgs
1142.686,1.392,5.85749781e-10,8.91092706e-11,1,Integrated,cgs
1146.28,1.857,5.16717153e-10,7.86074247e-11,1,Integrated,cgs
1149.802,1.831,3.500712201e-10,6.7965447e-11,1,Integrated,cgs
1153.401,2.046,4.39175271e-10,6.68111313e-11,1,Integrated,cgs
1157.899,2.37,3.90331833e-10,5.81873106e-11,1,Integrated,cgs
1162.244,1.947,4.59740127e-10,6.99396366e-11,1,Integrated,cgs
1166.331,2.047,4.24649646e-10,6.59382603e-11,1,Integrated,cgs
1171.033,2.499,3.96755874e-10,6.16070142e-11,1,Integrated,cgs
1175.258,2.174,4.5356907e-10,7.19001864e-11,1,Integrated,cgs
1179.266,2.265,4.46469135e-10,7.07746362e-11,1,Integrated,cgs
1182.835,1.854,4.42749051e-10,6.73547421e-11,1,Integrated,cgs
1186.711,1.59,5.79116571e-10,8.8100154e-11,1,Integrated,cgs
1190.209,1.923,5.10757932e-10,7.61393448e-11,1,Integrated,cgs
1194.096,2.166,5.02612533e-10,7.96745676e-11,1,Integrated,cgs
1197.465,2.001,4.63037682e-10,7.04412612e-11,1,Integrated,cgs
1201.396,1.973,4.95987705e-10,7.39375458e-11,1,Integrated,cgs
1205.185,2.01,4.89917613e-10,7.4530458e-11,1,Integrated,cgs
1209.048,2.131,3.767253705e-10,5.84967588e-11,1,Integrated,cgs
1213.618,1.91,4.88505246e-10,7.20262212e-11,1,Integrated,cgs
1217.536,1.933,3.97653891e-10,6.04945323e-11,1,Integrated,cgs
1222.03,1.817,4.83187629e-10,7.20294597e-11,1,Integrated,cgs
1225.966,1.901,4.57213335e-10,6.81573948e-11,1,Integrated,cgs
1230.063,1.928,5.33730327e-10,7.9563849e-11,1,Integrated,cgs
1233.669,2.047,4.36422927e-10,6.50581503e-11,1,Integrated,cgs
1237.865,1.978,3.580667718e-10,6.37916301e-11,1,Integrated,cgs
1241.332,1.56,3.48236667e-10,6.54745833e-11,1,Integrated,cgs
1245.842,2.236,4.67717124e-10,7.26256485e-11,1,Integrated,cgs
1249.89,2.425,3.684836547e-10,5.60568729e-11,1,Integrated,cgs
1254.537,2.098,4.83392607e-10,7.20599778e-11,1,Integrated,cgs
1258.408,2.118,4.56785091e-10,6.80935773e-11,1,Integrated,cgs
1261.7,1.336,6.42527163e-10,9.57823713e-11,1,Integrated,cgs
1265.436,2.175,4.47982467e-10,6.67813371e-11,1,Integrated,cgs
1269.111,1.697,5.87333217e-10,8.75545239e-11,1,Integrated,cgs
1272.848,2.265,4.03718268e-10,6.01827981e-11,1,Integrated,cgs
1277.229,2.036,4.09810077e-10,6.23438301e-11,1,Integrated,cgs
1281.779,2.113,4.40491626e-10,6.70113087e-11,1,Integrated,cgs
1285.515,1.688,3.792309789e-10,6.92378346e-11,1,Integrated,cgs
1288.871,1.772,5.60596923e-10,8.3568921e-11,1,Integrated,cgs
1292.742,2.324,4.52488554e-10,7.02610101e-11,1,Integrated,cgs
1296.582,2.174,5.12517009e-10,7.6401549e-11,1,Integrated,cgs
1299.559,1.52,5.39115381e-10,8.2014822e-11,1,Integrated,cgs
1303.286,1.847,3.364847982e-10,7.03453635e-11,1,Integrated,cgs
1306.579,1.747,3.548850408e-10,6.1574934e-11,1,Integrated,cgs
1310.546,1.715,4.72371801e-10,7.18612101e-11,1,Integrated,cgs
1314.623,1.912,4.82556693e-10,7.34106609e-11,1,Integrated,cgs
1318.484,1.974,4.43079378e-10,7.02372738e-11,1,Integrated,cgs
1322.895,2.375,2.986863978e-10,5.62224174e-11,1,Integrated,cgs
1326.443,1.863,4.47317241e-10,6.94580526e-11,1,Integrated,cgs
1329.828,1.213,6.19542957e-10,9.42501417e-11,1,Integrated,cgs
1333.417,1.843,5.11815207e-10,7.78616934e-11,1,Integrated,cgs
1337.009,1.854,5.39133288e-10,8.20175652e-11,1,Integrated,cgs
1340.389,1.834,4.88813856e-10,7.2868155e-11,1,Integrated,cgs
1344.41,2.048,4.80734751e-10,7.16637378e-11,1,Integrated,cgs
1347.685,1.452,3.45290775e-10,6.49948662e-11,1,Integrated,cgs
1351.725,1.98,5.19920982e-10,7.7505306e-11,1,Integrated,cgs
1355.391,2.065,5.08037211e-10,7.7286993e-11,1,Integrated,cgs
1358.53,1.597,5.84074905e-10,8.70688251e-11,1,Integrated,cgs
1361.987,1.868,5.264658e-10,8.00905053e-11,1,Integrated,cgs
1365.904,2.302,4.25936664e-10,6.34949454e-11,1,Integrated,cgs
1370.079,2.108,4.44482601e-10,6.76185084e-11,1,Integrated,cgs
1374.007,1.912,4.7831883e-10,7.13036547e-11,1,Integrated,cgs
1378.032,2.046,4.33327302e-10,6.45966831e-11,1,Integrated,cgs
1381.907,1.627,5.05722636e-10,7.85270337e-11,1,Integrated,cgs
1385.679,1.829,3.483393084e-10,6.35978154e-11,1,Integrated,cgs
1389.699,2.287,4.6556295e-10,7.08254235e-11,1,Integrated,cgs
1393.71,2.362,4.0089201e-10,6.09871272e-11,1,Integrated,cgs
1397.609,1.688,5.38617033e-10,8.02923591e-11,1,Integrated,cgs
1401.465,2.089,4.03672167e-10,6.26809389e-11,1,Integrated,cgs
1405.985,2.138,4.04651337e-10,6.15590082e-11,1,Integrated,cgs
1410.239,1.862,4.78318068e-10,7.27658184e-11,1,Integrated,cgs
1414.652,2.443,3.85580001e-10,5.74789554e-11,1,Integrated,cgs
1419.191,2.155,4.40307603e-10,6.69833814e-11,1,Integrated,cgs
1423.099,1.9,5.10791079e-10,7.61442978e-11,1,Integrated,cgs
1426.901,2.058,4.81844223e-10,7.1829168e-11,1,Integrated,cgs
1430.466,1.761,3.721135941e-10,6.79383579e-11,1,Integrated,cgs
1434.112,2.073,4.84319199e-10,7.67747004e-11,1,Integrated,cgs
1437.304,1.596,3.743329191e-10,6.72322125e-11,1,Integrated,cgs
1440.787,1.655,6.24794661e-10,9.50491368e-11,1,Integrated,cgs
1444.025,1.959,3.710055318e-10,6.27114189e-11,1,Integrated,cgs
1448.11,2.142,5.20253214e-10,8.07833538e-11,1,Integrated,cgs
1451.292,1.855,5.1960399e-10,7.7458062e-11,1,Integrated,cgs
1454.745,1.726,3.575419824e-10,6.94158759e-11,1,Integrated,cgs
1457.88,1.549,3.66205389e-10,6.66148401e-11,1,Integrated,cgs
1461.614,1.746,5.27256756e-10,7.85988903e-11,1,Integrated,cgs
1465.774,2.376,3.172803408e-10,5.792724e-11,1,Integrated,cgs
1469.582,2.273,4.08148155e-10,6.08431854e-11,1,Integrated,cgs
1473.652,1.783,5.25149064e-10,7.82846415e-11,1,Integrated,cgs
1477.452,2.039,4.63081878e-10,6.90322089e-11,1,Integrated,cgs
1481.171,1.74,3.51755964e-10,6.2954535e-11,1,Integrated,cgs
1485.33,2.098,4.53762237e-10,7.19307807e-11,1,Integrated,cgs
1489.336,2.188,4.83254304e-10,7.35167694e-11,1,Integrated,cgs
1492.89,1.949,4.82802819e-10,7.34480751e-11,1,Integrated,cgs
1496.316,1.579,6.13184829e-10,9.14083008e-11,1,Integrated,cgs
1499.9,2.128,4.07877264e-10,6.20498124e-11,1,Integrated,cgs
1504.259,1.993,3.338250372e-10,6.09478842e-11,1,Integrated,cgs
1507.738,1.755,5.90407125e-10,8.98177782e-11,1,Integrated,cgs
1511.217,2.129,3.031931706e-10,5.7070752e-11,1,Integrated,cgs
1515.214,2.126,3.785209473e-10,6.06119184e-11,1,Integrated,cgs
1519.369,2.021,4.86787698e-10,7.55868948e-11,1,Integrated,cgs
1522.628,1.572,3.554297946e-10,6.48923391e-11,1,Integrated,cgs
1526.456,1.91,3.456425142e-10,6.5061084e-11,1,Integrated,cgs
1529.913,1.858,5.24360394e-10,7.8167103e-11,1,Integrated,cgs
1533.811,2.207,4.31337339e-10,6.69767139e-11,1,Integrated,cgs
1537.524,1.735,3.468723441e-10,6.01847031e-11,1,Integrated,cgs
1541.824,1.943,4.77178878e-10,7.40948226e-11,1,Integrated,cgs
1546.092,2.428,3.82397127e-10,5.93774403e-11,1,Integrated,cgs
1550.533,2.15,3.99646902e-10,6.33523371e-11,1,Integrated,cgs
1555.061,2.232,3.790208193e-10,6.00827094e-11,1,Integrated,cgs
1559.143,1.626,5.64216804e-10,8.41085313e-11,1,Integrated,cgs
1563.223,2.407,4.03379178e-10,6.26354856e-11,1,Integrated,cgs
1567.695,2.405,4.16618928e-10,6.33796167e-11,1,Integrated,cgs
1571.839,2.149,4.38242202e-10,6.66691707e-11,1,Integrated,cgs
1575.564,1.691,3.702413601e-10,6.9691377e-11,1,Integrated,cgs
1579.541,2.392,4.31592609e-10,6.84163986e-11,1,Integrated,cgs
1583.445,2.18,4.43054232e-10,6.60466929e-11,1,Integrated,cgs
1587.43,1.964,4.46844801e-10,6.6611754e-11,1,Integrated,cgs
1591.27,1.639,4.51094856e-10,7.15079469e-11,1,Integrated,cgs
1595.61,2.04,4.58607414e-10,6.83651922e-11,1,Integrated,cgs
1599.676,2.048,4.61019525e-10,6.872478e-11,1,Integrated,cgs
1603.358,1.693,3.658715568e-10,6.44577705e-11,1,Integrated,cgs
1607.389,1.957,5.14868922e-10,7.83262467e-11,1,Integrated,cgs
1611.048,2.057,4.7481363e-10,7.07810751e-11,1,Integrated,cgs
1614.871,1.961,4.07328243e-10,6.07209606e-11,1,Integrated,cgs
1619.825,2.345,4.15261044e-10,6.31730385e-11,1,Integrated,cgs
1623.117,1.223,6.18983649e-10,9.22727136e-11,1,Integrated,cgs
1626.561,1.661,3.747532764e-10,6.62476704e-11,1,Integrated,cgs
1630.555,2.124,4.05142827e-10,6.16337985e-11,1,Integrated,cgs
1634.277,1.321,3.636797781e-10,6.72764085e-11,1,Integrated,cgs
1638.027,1.623,3.287834547e-10,6.38325114e-11,1,Integrated,cgs
1642.094,2.087,4.33257198e-10,6.59108283e-11,1,Integrated,cgs
1646.285,2.048,3.028067604e-10,5.69980191e-11,1,Integrated,cgs
1649.988,1.745,5.22267942e-10,7.78551783e-11,1,Integrated,cgs
1653.851,2.045,3.179812284e-10,5.80552179e-11,1,Integrated,cgs
1657.516,1.809,3.702658584e-10,6.17110272e-11,1,Integrated,cgs
1661.878,2.15,4.54588245e-10,6.77660697e-11,1,Integrated,cgs
1665.986,2.164,3.674260749e-10,5.58959766e-11,1,Integrated,cgs
1670.723,1.912,4.06070943e-10,6.05335086e-11,1,Integrated,cgs
1675.566,2.172,3.93666345e-10,5.86843632e-11,1,Integrated,cgs
1680.123,2.002,3.753770877e-10,6.08942394e-11,1,Integrated,cgs
1684.128,1.82,4.84938705e-10,7.22904447e-11,1,Integrated,cgs
1688.097,1.952,4.29825912e-10,6.53887821e-11,1,Integrated,cgs
1692.249,1.84,4.94598198e-10,7.37304342e-11,1,Integrated,cgs
1696.289,2.117,3.091251501e-10,5.6438292e-11,1,Integrated,cgs
1700.65,2.464,3.656853621e-10,5.5129176e-11,1,Integrated,cgs
1705.567,2.405,4.08947874e-10,6.09624003e-11,1,Integrated,cgs
1709.455,1.742,3.609725064e-10,6.59043132e-11,1,Integrated,cgs
1712.794,1.644,4.90439583e-10,7.31105091e-11,1,Integrated,cgs
1717.217,2.272,4.2995088e-10,6.4093344e-11,1,Integrated,cgs
1721.399,2.125,3.94742289e-10,6.00515436e-11,1,Integrated,cgs
1726.197,2.279,4.25378499e-10,6.34117731e-11,1,Integrated,cgs
1730.2,1.907,3.24520941e-10,6.10853109e-11,1,Integrated,cgs
1734.288,2.259,4.42232034e-10,7.01030094e-11,1,Integrated,cgs
1737.896,1.85,3.591263328e-10,6.61036524e-11,1,Integrated,cgs
1742.044,2.355,4.04169372e-10,6.27582057e-11,1,Integrated,cgs
1746.145,1.989,3.336134298e-10,6.27968391e-11,1,Integrated,cgs
1750.221,2.431,3.93677775e-10,5.98896186e-11,1,Integrated,cgs
1754.513,2.067,2.608889499e-10,4.76316294e-11,1,Integrated,cgs
1758.456,1.254,5.96378919e-10,8.89029591e-11,1,Integrated,cgs
1762.12,1.798,3.491401323e-10,6.77847006e-11,1,Integrated,cgs
1765.558,1.843,2.946047829e-10,5.71967868e-11,1,Integrated,cgs
1769.766,2.03,4.04996142e-10,6.55547076e-11,1,Integrated,cgs
1773.816,1.762,3.450624798e-10,6.29995311e-11,1,Integrated,cgs
1777.644,1.995,3.483226587e-10,6.23400582e-11,1,Integrated,cgs
1781.472,1.985,3.679922028e-10,6.0104274e-11,1,Integrated,cgs
1785.574,1.632,3.804257187e-10,6.94559571e-11,1,Integrated,cgs
1788.916,1.713,3.142485714e-10,5.73737232e-11,1,Integrated,cgs
1793.431,2.281,2.784252369e-10,5.24086074e-11,1,Integrated,cgs
1797.729,2.223,4.08509343e-10,6.21459006e-11,1,Integrated,cgs
1802.119,2.126,4.62203673e-10,7.03143882e-11,1,Integrated,cgs
1805.824,1.865,3.239385063e-10,6.09756972e-11,1,Integrated,cgs
1810.053,2.351,3.798719733e-10,6.02176215e-11,1,Integrated,cgs
1814.637,2.258,2.693962608e-10,5.07090807e-11,1,Integrated,cgs
1818.817,1.937,3.578042247e-10,6.53258409e-11,1,Integrated,cgs
1822.225,1.877,4.50686424e-10,6.7184397e-11,1,Integrated,cgs
1826.671,2.193,4.08249882e-10,6.33918087e-11,1,Integrated,cgs
1830.695,1.797,3.551794395e-10,6.68562417e-11,1,Integrated,cgs
1833.964,1.652,3.561621528e-10,6.5026032e-11,1,Integrated,cgs
1838.327,2.531,2.740526142e-10,5.15855331e-11,1,Integrated,cgs
1842.498,2.277,3.72284244e-10,6.42375906e-11,1,Integrated,cgs
1846.714,2.022,4.00159347e-10,5.96522937e-11,1,Integrated,cgs
1851.268,1.926,2.873290926e-10,5.24588994e-11,1,Integrated,cgs
1855.771,2.111,3.287826546e-10,6.18875064e-11,1,Integrated,cgs
1859.384,2.036,4.04493222e-10,6.28084596e-11,1,Integrated,cgs
1864.066,2.255,4.11771084e-10,6.2642115e-11,1,Integrated,cgs
1868.085,1.823,5.27793585e-10,7.86789003e-11,1,Integrated,cgs
1871.875,2.087,3.201515949e-10,6.02628843e-11,1,Integrated,cgs
1876.031,2.455,3.729853983e-10,5.79160386e-11,1,Integrated,cgs
1879.967,1.552,5.2251864e-10,7.78925163e-11,1,Integrated,cgs
1884.469,2.492,4.3879389e-10,6.5411604e-11,1,Integrated,cgs
1888.803,2.585,2.936263368e-10,5.3608605e-11,1,Integrated,cgs
1893.816,3.372,2.179249896e-10,3.97874871e-11,1,Integrated,cgs
1898.652,2.515,2.808558264e-10,5.12770374e-11,1,Integrated,cgs
1902.342,1.787,3.396800547e-10,6.20168559e-11,1,Integrated,cgs
1906.2,1.993,3.113260728e-10,5.68401327e-11,1,Integrated,cgs
1910.005,1.812,3.473243625e-10,6.02631129e-11,1,Integrated,cgs
1914.678,2.399,3.014508576e-10,5.67427872e-11,1,Integrated,cgs
1917.998,1.696,3.33031719e-10,6.0803028e-11,1,Integrated,cgs
1921.921,1.894,3.033427512e-10,5.70989079e-11,1,Integrated,cgs
1926.234,2.209,3.727966128e-10,5.80719819e-11,1,Integrated,cgs
1930.517,1.797,3.706698708e-10,6.65743017e-11,1,Integrated,cgs
1934.084,1.905,3.64138083e-10,6.64822521e-11,1,Integrated,cgs
1938.067,2.482,2.595197883e-10,4.73816553e-11,1,Integrated,cgs
1942.13,1.764,3.493671702e-10,6.57622002e-11,1,Integrated,cgs
1945.541,1.704,3.283291884e-10,6.18021624e-11,1,Integrated,cgs
1949.426,1.895,4.45521969e-10,6.64145484e-11,1,Integrated,cgs
1953.41,1.702,3.674602887e-10,6.59978487e-11,1,Integrated,cgs
1957.511,2.314,4.42478541e-10,6.59608536e-11,1,Integrated,cgs
1961.207,1.804,5.35871547e-10,7.98830508e-11,1,Integrated,cgs
1964.909,2.033,4.3153584e-10,6.43296402e-11,1,Integrated,cgs
1968.791,1.603,3.462996249e-10,6.93773187e-11,1,Integrated,cgs
1972.423,1.896,4.41535185e-10,6.58202265e-11,1,Integrated,cgs
1976.961,2.219,3.679990989e-10,6.60946227e-11,1,Integrated,cgs
1979.669,1.443,5.74232151e-10,8.73570897e-11,1,Integrated,cgs
1983.463,2.046,3.161152428e-10,5.77145277e-11,1,Integrated,cgs
1987.515,2.173,4.36958994e-10,6.5138046e-11,1,Integrated,cgs
1991.428,1.827,3.46268421e-10,6.3219711e-11,1,Integrated,cgs
1994.773,1.588,3.553268484e-10,6.46359642e-11,1,Integrated,cgs
1998.975,2.145,3.86701665e-10,5.76461382e-11,1,Integrated,cgs
2003.748,2.105,3.662212767e-10,5.80536939e-11,1,Integrated,cgs
2009.007,2.513,2.502270459e-10,4.56850242e-11,1,Integrated,cgs
2013.138,1.685,3.509732376e-10,6.40786755e-11,1,Integrated,cgs
2016.896,1.908,3.246415656e-10,5.92712175e-11,1,Integrated,cgs
2020.635,1.826,4.96346988e-10,7.86813387e-11,1,Integrated,cgs
2024.048,1.659,3.569043027e-10,6.38759454e-11,1,Integrated,cgs
2028.285,2.151,3.87766941e-10,5.89903824e-11,1,Integrated,cgs
2032.821,1.959,3.65312325e-10,6.66966408e-11,1,Integrated,cgs
2036.238,1.98,4.30652301e-10,6.34962789e-11,1,Integrated,cgs
2040.407,1.732,3.658869492e-10,6.25502559e-11,1,Integrated,cgs
2044.435,1.768,4.66771482e-10,6.95822586e-11,1,Integrated,cgs
2048.519,1.865,3.782706684e-10,5.87367126e-11,1,Integrated,cgs
2052.853,1.426,3.779943291e-10,6.48255498e-11,1,Integrated,cgs
2056.761,1.614,5.41982406e-10,8.24510289e-11,1,Integrated,cgs
2060.004,1.476,3.787909239e-10,6.91574817e-11,1,Integrated,cgs
2063.402,1.598,3.47387418e-10,6.53895441e-11,1,Integrated,cgs
2067.184,1.89,3.200337135e-10,5.84299314e-11,1,Integrated,cgs
2070.941,1.77,3.541311942e-10,6.87536979e-11,1,Integrated,cgs
2074.297,1.781,2.921254254e-10,5.85241146e-11,1,Integrated,cgs
2078.739,2.264,2.672754243e-10,5.03098689e-11,1,Integrated,cgs
2082.966,1.955,3.153932859e-10,5.93671914e-11,1,Integrated,cgs
2087.077,2.221,3.10222011e-10,5.83938126e-11,1,Integrated,cgs
2090.812,2.047,3.164087652e-10,5.77680963e-11,1,Integrated,cgs
2094.635,1.949,3.670887375e-10,6.18591219e-11,1,Integrated,cgs
2098.626,1.848,3.254194914e-10,5.94132162e-11,1,Integrated,cgs
2102.123,1.532,3.466040439e-10,6.72923343e-11,1,Integrated,cgs
2106.478,2.47,3.84014472e-10,5.84196063e-11,1,Integrated,cgs
2110.778,1.997,3.693827766e-10,6.74397813e-11,1,Integrated,cgs
2114.19,2.049,4.71838782e-10,7.03376292e-11,1,Integrated,cgs
2118.411,2.326,3.807415296e-10,5.79216393e-11,1,Integrated,cgs
2123.938,3.038,2.483591934e-10,4.53439911e-11,1,Integrated,cgs
2127.805,1.91,3.674328186e-10,6.70837749e-11,1,Integrated,cgs
2131.814,2.542,2.61485253e-10,4.77404811e-11,1,Integrated,cgs
2136.361,2.344,3.491288547e-10,5.3241702e-11,1,Integrated,cgs
2140.982,1.871,2.57139186e-10,4.69470105e-11,1,Integrated,cgs
2146.075,2.139,3.795184053e-10,6.32531247e-11,1,Integrated,cgs
2149.957,2.099,3.016776288e-10,5.85699489e-11,1,Integrated,cgs
2154.031,2.246,2.806005945e-10,5.28181062e-11,1,Integrated,cgs
2157.889,1.782,3.784421946e-10,6.58783671e-11,1,Integrated,cgs
2161.461,1.748,3.701495772e-10,6.75797988e-11,1,Integrated,cgs
2165.342,2.277,4.60019781e-10,6.85757709e-11,1,Integrated,cgs
2169.97,2.86,2.995686033e-10,5.46935406e-11,1,Integrated,cgs
2172.906,1.653,3.383785968e-10,6.17792262e-11,1,Integrated,cgs
2177.026,2.107,3.045256419e-10,5.5598568e-11,1,Integrated,cgs
2180.912,1.919,3.365793624e-10,6.33551184e-11,1,Integrated,cgs
2185.447,2.851,2.452908099e-10,4.47838068e-11,1,Integrated,cgs
2189.464,1.811,3.61650915e-10,7.02136137e-11,1,Integrated,cgs
2192.561,1.632,5.43970845e-10,8.10904398e-11,1,Integrated,cgs
2196.048,1.698,3.43718388e-10,6.67320738e-11,1,Integrated,cgs
2199.55,1.753,3.703313904e-10,6.76129839e-11,1,Integrated,cgs
2203.17,2.023,3.107545728e-10,5.67358149e-11,1,Integrated,cgs
2207.346,2.207,3.081218247e-10,5.7998487e-11,1,Integrated,cgs
2211.507,2.432,2.523928023e-10,4.6080426e-11,1,Integrated,cgs
2215.439,1.449,3.497284725e-10,6.38514471e-11,1,Integrated,cgs
2219.264,1.726,3.664519722e-10,6.69047049e-11,1,Integrated,cgs
2222.72,1.796,3.559738245e-10,6.49916658e-11,1,Integrated,cgs
2226.596,2.187,2.573887029e-10,4.84488744e-11,1,Integrated,cgs
2231.097,1.977,3.028031409e-10,5.52840525e-11,1,Integrated,cgs
2235.229,2.012,3.561536565e-10,6.5024508e-11,1,Integrated,cgs
2238.361,1.661,3.303460881e-10,6.03127191e-11,1,Integrated,cgs
2242.736,2.28,3.066737199e-10,5.59907313e-11,1,Integrated,cgs
2247.087,2.584,2.607469131e-10,4.90809915e-11,1,Integrated,cgs
2250.994,1.841,3.406737408e-10,6.219825e-11,1,Integrated,cgs
2254.644,1.849,3.402730812e-10,6.40503672e-11,1,Integrated,cgs
