Time,TimeLower,TimeUpper,TimeUnits,Value,ValueLower,ValueUpper,ValueUnits,ValueType,Model,Frequency,FrequencyLower,FrequencyUpper,FrequencyUnits
37724.324,,,seconds,2.27E-09,1.32E-10,1.32E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37746.005,,,seconds,2.17E-09,1.29E-10,1.29E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37767.998,,,seconds,2.25E-09,1.30E-10,1.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37788.85,,,seconds,2.27E-09,1.34E-10,1.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37810.514,,,seconds,2.14E-09,1.27E-10,1.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37833.632,,,seconds,2.22E-09,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37853.371,,,seconds,2.48E-09,1.38E-10,1.38E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37874.927,,,seconds,2.36E-09,1.30E-10,1.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37895.653,,,seconds,2.39E-09,1.33E-10,1.33E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37917.372,,,seconds,2.19E-09,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37938.841,,,seconds,2.23E-09,1.32E-10,1.32E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37959.178,,,seconds,2.31E-09,1.37E-10,1.37E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
37981.419,,,seconds,2.16E-09,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38001.741,,,seconds,2.22E-09,1.43E-10,1.43E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38022.924,,,seconds,2.18E-09,1.28E-10,1.28E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38045.223,,,seconds,2.28E-09,1.34E-10,1.34E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38066.793,,,seconds,2.13E-09,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38088.861,,,seconds,2.14E-09,1.27E-10,1.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38109.789,,,seconds,2.41E-09,1.39E-10,1.39E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38130.778,,,seconds,2.37E-09,1.33E-10,1.33E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38152.499,,,seconds,2.08E-09,1.21E-10,1.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38174.927,,,seconds,2.21E-09,1.28E-10,1.28E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38195.674,,,seconds,2.38E-09,1.33E-10,1.33E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38217.748,,,seconds,2.15E-09,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38239.826,,,seconds,2.24E-09,1.35E-10,1.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38261.768,,,seconds,2.14E-09,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38283.598,,,seconds,2.21E-09,1.29E-10,1.29E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38306.208,,,seconds,1.96E-09,1.19E-10,1.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38328.368,,,seconds,2.50E-09,1.39E-10,1.39E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38349.759,,,seconds,2.05E-09,1.21E-10,1.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38370.803,,,seconds,2.46E-09,1.46E-10,1.46E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38391.826,,,seconds,2.13E-09,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38414.157,,,seconds,2.19E-09,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38436.737,,,seconds,2.01E-09,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38460.059,,,seconds,1.99E-09,1.25E-10,1.25E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38481.923,,,seconds,2.30E-09,1.30E-10,1.30E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38504.749,,,seconds,2.02E-09,1.23E-10,1.23E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38526.483,,,seconds,2.00E-09,1.21E-10,1.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
38550.025,,,seconds,2.18E-09,1.23E-10,1.23E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
43942.115,,,seconds,2.19E-09,1.19E-10,1.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
43965.807,,,seconds,2.22E-09,1.24E-10,1.24E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
43989.5,,,seconds,2.35E-09,1.26E-10,1.26E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44014.036,,,seconds,1.97E-09,1.11E-10,1.11E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44039.821,,,seconds,2.03E-09,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44065.375,,,seconds,2.04E-09,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44091.812,,,seconds,1.78E-09,1.04E-10,1.04E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44118.808,,,seconds,1.96E-09,1.14E-10,1.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44144.553,,,seconds,2.13E-09,1.19E-10,1.19E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44167.828,,,seconds,2.27E-09,1.28E-10,1.28E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44192.422,,,seconds,1.97E-09,1.11E-10,1.11E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44217.631,,,seconds,2.14E-09,1.18E-10,1.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44243.564,,,seconds,1.88E-09,1.05E-10,1.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44271.444,,,seconds,1.95E-09,1.08E-10,1.08E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44296.673,,,seconds,2.07E-09,1.21E-10,1.21E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44320.09,,,seconds,2.26E-09,1.27E-10,1.27E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44345.963,,,seconds,1.77E-09,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44372.643,,,seconds,1.86E-09,1.08E-10,1.08E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44397.799,,,seconds,2.19E-09,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44424.456,,,seconds,1.91E-09,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44450.737,,,seconds,2.09E-09,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44477.966,,,seconds,2.01E-09,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44503.733,,,seconds,2.19E-09,1.20E-10,1.20E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44528.895,,,seconds,2.16E-09,1.16E-10,1.16E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44554.582,,,seconds,2.10E-09,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44580.276,,,seconds,2.06E-09,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44606.525,,,seconds,2.01E-09,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44631.301,,,seconds,2.13E-09,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44656.429,,,seconds,2.17E-09,1.18E-10,1.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44681.362,,,seconds,2.15E-09,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44707.556,,,seconds,1.98E-09,1.10E-10,1.10E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44734.742,,,seconds,1.96E-09,1.09E-10,1.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44761.374,,,seconds,2.06E-09,1.14E-10,1.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44787.589,,,seconds,2.07E-09,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44814.044,,,seconds,2.07E-09,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44840.562,,,seconds,2.03E-09,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44866.866,,,seconds,2.00E-09,1.09E-10,1.09E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44893.628,,,seconds,2.08E-09,1.12E-10,1.12E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44919.346,,,seconds,2.01E-09,1.13E-10,1.13E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44945.6,,,seconds,2.13E-09,1.18E-10,1.18E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
44972.7,,,seconds,1.79E-09,1.02E-10,1.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48382.159,,,seconds,1.37E-09,8.09E-11,8.09E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48412.735,,,seconds,1.40E-09,8.17E-11,8.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48442.107,,,seconds,1.56E-09,9.10E-11,9.10E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48470.425,,,seconds,1.40E-09,8.20E-11,8.20E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48499.699,,,seconds,1.52E-09,8.43E-11,8.43E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48527.609,,,seconds,1.56E-09,8.48E-11,8.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48556.224,,,seconds,1.39E-09,8.30E-11,8.30E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48584.119,,,seconds,1.61E-09,8.87E-11,8.87E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48613.982,,,seconds,1.38E-09,7.68E-11,7.68E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48643.391,,,seconds,1.49E-09,8.82E-11,8.82E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48671.564,,,seconds,1.50E-09,8.67E-11,8.67E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48699.624,,,seconds,1.53E-09,8.69E-11,8.69E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48726.049,,,seconds,1.44E-09,9.02E-11,9.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48756.813,,,seconds,1.30E-09,7.70E-11,7.70E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48786.934,,,seconds,1.57E-09,8.53E-11,8.53E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48815.517,,,seconds,1.49E-09,8.43E-11,8.43E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48843.677,,,seconds,1.56E-09,8.91E-11,8.91E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48873.213,,,seconds,1.38E-09,7.98E-11,7.98E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48902.521,,,seconds,1.49E-09,8.26E-11,8.26E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48930.411,,,seconds,1.63E-09,9.23E-11,9.23E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48957.443,,,seconds,1.63E-09,9.15E-11,9.15E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
48985.693,,,seconds,1.34E-09,7.55E-11,7.55E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49016.427,,,seconds,1.50E-09,8.53E-11,8.53E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49045.286,,,seconds,1.50E-09,8.50E-11,8.50E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49073.132,,,seconds,1.58E-09,8.57E-11,8.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49100.608,,,seconds,1.54E-09,8.57E-11,8.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49129.613,,,seconds,1.49E-09,8.26E-11,8.26E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49157.717,,,seconds,1.53E-09,8.95E-11,8.95E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49185.785,,,seconds,1.43E-09,8.34E-11,8.34E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49214.869,,,seconds,1.48E-09,8.19E-11,8.19E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49242.691,,,seconds,1.66E-09,9.32E-11,9.32E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49269.945,,,seconds,1.37E-09,8.25E-11,8.25E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49300.24,,,seconds,1.41E-09,7.87E-11,7.87E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49331.961,,,seconds,1.28E-09,7.65E-11,7.65E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49362.298,,,seconds,1.49E-09,8.63E-11,8.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49391.798,,,seconds,1.33E-09,7.92E-11,7.92E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49421.764,,,seconds,1.40E-09,8.07E-11,8.07E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49452.091,,,seconds,1.42E-09,8.13E-11,8.13E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49482.095,,,seconds,1.39E-09,8.14E-11,8.14E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49510.417,,,seconds,1.50E-09,8.68E-11,8.68E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49538.857,,,seconds,1.47E-09,8.48E-11,8.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49567.704,,,seconds,1.44E-09,7.99E-11,7.99E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49597.372,,,seconds,1.61E-09,8.77E-11,8.77E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49626.073,,,seconds,1.44E-09,8.39E-11,8.39E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49654.45,,,seconds,1.54E-09,8.85E-11,8.85E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49681.598,,,seconds,1.52E-09,8.57E-11,8.57E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49711.118,,,seconds,1.43E-09,8.11E-11,8.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49738.932,,,seconds,1.52E-09,8.85E-11,8.85E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49767.436,,,seconds,1.41E-09,8.47E-11,8.47E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49797.212,,,seconds,1.35E-09,7.80E-11,7.80E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49827.492,,,seconds,1.53E-09,8.63E-11,8.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49854.959,,,seconds,1.51E-09,8.58E-11,8.58E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49884.719,,,seconds,1.39E-09,7.99E-11,7.99E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49914.484,,,seconds,1.33E-09,8.35E-11,8.35E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49944.774,,,seconds,1.26E-09,7.62E-11,7.62E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
49974.913,,,seconds,1.55E-09,8.85E-11,8.85E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
50004.81,,,seconds,1.24E-09,8.07E-11,8.07E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
50033.716,,,seconds,1.49E-09,8.65E-11,8.65E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
50062.487,,,seconds,1.44E-09,8.50E-11,8.50E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
50090.342,,,seconds,1.50E-09,8.86E-11,8.86E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54005.408,,,seconds,1.35E-09,9.00E-11,9.00E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54042.254,,,seconds,1.18E-09,7.03E-11,7.03E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54080.891,,,seconds,1.24E-09,7.60E-11,7.60E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54119.524,,,seconds,1.20E-09,7.48E-11,7.48E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54156.484,,,seconds,1.49E-09,9.04E-11,9.04E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54191.214,,,seconds,1.27E-09,7.82E-11,7.82E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54229.515,,,seconds,1.28E-09,8.11E-11,8.11E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54265.482,,,seconds,1.28E-09,8.01E-11,8.01E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54303.288,,,seconds,1.33E-09,8.18E-11,8.18E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54340.423,,,seconds,1.29E-09,7.92E-11,7.92E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54379.387,,,seconds,1.24E-09,7.78E-11,7.78E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54419.345,,,seconds,1.23E-09,7.76E-11,7.76E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54454.965,,,seconds,1.39E-09,8.69E-11,8.69E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54492.5,,,seconds,1.13E-09,7.49E-11,7.49E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54530.968,,,seconds,1.28E-09,8.05E-11,8.05E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54570.013,,,seconds,1.22E-09,7.72E-11,7.72E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54608.514,,,seconds,1.24E-09,8.21E-11,8.21E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54648.103,,,seconds,1.18E-09,7.63E-11,7.63E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54687.566,,,seconds,1.17E-09,7.53E-11,7.53E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54728.012,,,seconds,1.22E-09,7.87E-11,7.87E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54767.421,,,seconds,1.24E-09,7.86E-11,7.86E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54808.249,,,seconds,1.12E-09,7.41E-11,7.41E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54848.124,,,seconds,1.28E-09,8.33E-11,8.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54886.229,,,seconds,1.23E-09,8.16E-11,8.16E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54925.608,,,seconds,1.16E-09,7.66E-11,7.66E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
54963.785,,,seconds,1.30E-09,8.39E-11,8.39E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55001.35,,,seconds,1.34E-09,8.62E-11,8.62E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55038.935,,,seconds,1.24E-09,8.05E-11,8.05E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55076.054,,,seconds,1.29E-09,8.33E-11,8.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55114.746,,,seconds,1.17E-09,7.66E-11,7.66E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55155.325,,,seconds,1.22E-09,7.93E-11,7.93E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55194.799,,,seconds,1.19E-09,7.79E-11,7.79E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55234.911,,,seconds,1.19E-09,7.87E-11,7.87E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55274.841,,,seconds,1.30E-09,8.26E-11,8.26E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55310.768,,,seconds,1.25E-09,8.65E-11,8.65E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55350.012,,,seconds,1.28E-09,8.33E-11,8.33E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55387.093,,,seconds,1.23E-09,8.13E-11,8.13E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55426.392,,,seconds,1.19E-09,7.73E-11,7.73E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55464.027,,,seconds,1.40E-09,9.04E-11,9.04E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55500.2,,,seconds,1.22E-09,8.02E-11,8.02E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55540.933,,,seconds,1.08E-09,7.17E-11,7.17E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
55582.077,,,seconds,1.22E-09,8.05E-11,8.05E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89498.892,,,seconds,6.41E-10,1.43E-10,1.43E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89520.455,,,seconds,4.48E-10,1.04E-10,1.04E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89544.4,,,seconds,7.32E-10,1.64E-10,1.64E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89565.402,,,seconds,5.25E-10,1.15E-10,1.15E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89594.892,,,seconds,4.01E-10,8.90E-11,8.90E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89621.375,,,seconds,4.99E-10,1.14E-10,1.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89650.531,,,seconds,4.71E-10,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89678.632,,,seconds,4.69E-10,1.00E-10,1.00E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89707.841,,,seconds,4.80E-10,1.06E-10,1.06E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89732.324,,,seconds,6.31E-10,1.41E-10,1.41E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89748.877,,,seconds,9.68E-10,2.02E-10,2.02E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
89774.544,,,seconds,5.20E-10,1.03E-10,1.03E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
94517.322,,,seconds,4.34E-10,9.86E-11,9.86E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
94588.936,,,seconds,3.79E-10,9.37E-11,9.37E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
94659.769,,,seconds,6.32E-10,1.41E-10,1.41E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
94727.089,,,seconds,4.10E-10,9.96E-11,9.96E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
94782.753,,,seconds,6.71E-10,1.56E-10,1.56E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
94843.805,,,seconds,4.28E-10,9.83E-11,9.83E-11,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
94905.111,,,seconds,6.45E-10,1.48E-10,1.48E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
94977.821,,,seconds,4.44E-10,1.05E-10,1.05E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95045.115,,,seconds,5.46E-10,1.14E-10,1.14E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
95099.929,,,seconds,5.85E-10,1.35E-10,1.35E-10,cgs,Integrated,IntegratedFlux,,7.25E+16,2.42E+18,hz
